image_id,full_image_path,question,answer
71nvQh0e5JL,abo-images-small/images/small\13/13f82837.jpg,How many camera holes?,One
71nvQh0e5JL,abo-images-small/images/small\13/13f82837.jpg,What word is prominent?,Prince
71nvQh0e5JL,abo-images-small/images/small\13/13f82837.jpg,Is it decorated?,Yes
71rKwJZWbHL,abo-images-small/images/small\d9/d946124b.jpg,What shape are the objects?,Cubes
71rKwJZWbHL,abo-images-small/images/small\d9/d946124b.jpg,What is the primary color?,Blue
71rKwJZWbHL,abo-images-small/images/small\d9/d946124b.jpg,How many lenses are visible?,One
71rKwJZWbHL,abo-images-small/images/small\d9/d946124b.jpg,What shape is the cutout?,Rectangle
71rKwJZWbHL,abo-images-small/images/small\d9/d946124b.jpg,Is pink paint visible?,Yes
7161gtds2oL,abo-images-small/images/small\b2/b2dfbf92.jpg,What is the main color on the mushroom's cap?,Red
7161gtds2oL,abo-images-small/images/small\b2/b2dfbf92.jpg,Is the background blurry?,Yes
7161gtds2oL,abo-images-small/images/small\b2/b2dfbf92.jpg,What shape is the mushroom's cap?,Round
7161gtds2oL,abo-images-small/images/small\b2/b2dfbf92.jpg,How many cameras are visible?,Three
7161gtds2oL,abo-images-small/images/small\b2/b2dfbf92.jpg,What is on the cap?,Spots
71hirsR-iZL,abo-images-small/images/small\4d/4da3bc5e.jpg,Is there a flower?,Yes
71hirsR-iZL,abo-images-small/images/small\4d/4da3bc5e.jpg,Is there a heart?,Yes
71hirsR-iZL,abo-images-small/images/small\4d/4da3bc5e.jpg,What color is the background?,Black
71hirsR-iZL,abo-images-small/images/small\4d/4da3bc5e.jpg,Are there cups?,Yes
71hirsR-iZL,abo-images-small/images/small\4d/4da3bc5e.jpg,Are there straight lines?,Many
81v2to6qSnL,abo-images-small/images/small\19/194b1f52.jpg,Is there a lion?,Yes
81v2to6qSnL,abo-images-small/images/small\19/194b1f52.jpg,What animal is printed?,Lion
81v2to6qSnL,abo-images-small/images/small\19/194b1f52.jpg,Is the phone case clear?,No
81v2to6qSnL,abo-images-small/images/small\19/194b1f52.jpg,Is there a camera?,Yes
81v2to6qSnL,abo-images-small/images/small\19/194b1f52.jpg,Is the animal facing left?,Right
71P-X6hXUAL,abo-images-small/images/small\80/80b610ad.jpg,What color is the dog?,White
71P-X6hXUAL,abo-images-small/images/small\80/80b610ad.jpg,Is the dog sitting?,Yes
71P-X6hXUAL,abo-images-small/images/small\80/80b610ad.jpg,What kind of background is visible?,Green
71P-X6hXUAL,abo-images-small/images/small\80/80b610ad.jpg,Does the case have a camera?,Yes
71P-X6hXUAL,abo-images-small/images/small\80/80b610ad.jpg,Is the dog outside?,Yes
715RKhxv1XL,abo-images-small/images/small\c7/c7471bfa.jpg,How many figures are visible?,Three
715RKhxv1XL,abo-images-small/images/small\c7/c7471bfa.jpg,Is it daytime?,Yes
715RKhxv1XL,abo-images-small/images/small\c7/c7471bfa.jpg,Are the cartoon characters touching?,Yes
715RKhxv1XL,abo-images-small/images/small\c7/c7471bfa.jpg,Are there leaves present?,Yes
715RKhxv1XL,abo-images-small/images/small\c7/c7471bfa.jpg,Is there a bench?,Yes
71PKNMGuMxL,abo-images-small/images/small\5d/5dfbf575.jpg,Are blossoms depicted?,Yes
71PKNMGuMxL,abo-images-small/images/small\5d/5dfbf575.jpg,Is there a camera opening?,Yes
71PKNMGuMxL,abo-images-small/images/small\5d/5dfbf575.jpg,What color are blossoms?,Pink
71PKNMGuMxL,abo-images-small/images/small\5d/5dfbf575.jpg,Is case translucent?,Yes
71PKNMGuMxL,abo-images-small/images/small\5d/5dfbf575.jpg,Are leaves visible?,Yes
61Cl6qvzbJL,abo-images-small/images/small\89/89b9dfcc.jpg,What is the color?,Black
61Cl6qvzbJL,abo-images-small/images/small\89/89b9dfcc.jpg,What shape are the designs?,Square
61Cl6qvzbJL,abo-images-small/images/small\89/89b9dfcc.jpg,Is there a cutout?,Yes
61Cl6qvzbJL,abo-images-small/images/small\89/89b9dfcc.jpg,Is this glossy?,Yes
61Cl6qvzbJL,abo-images-small/images/small\89/89b9dfcc.jpg,How many cutouts?,One
71yICs8IOKL,abo-images-small/images/small\d0/d092d2cb.jpg,Is there red?,Yes
71yICs8IOKL,abo-images-small/images/small\d0/d092d2cb.jpg,What shape is the central patch?,Oval
71yICs8IOKL,abo-images-small/images/small\d0/d092d2cb.jpg,Are there buttons?,No
71yICs8IOKL,abo-images-small/images/small\d0/d092d2cb.jpg,What is the background color?,Blue
71yICs8IOKL,abo-images-small/images/small\d0/d092d2cb.jpg,Is it rectangular?,Yes
81gL4zU4r+L,abo-images-small/images/small\dd/dddb32c6.jpg,Is the background white?,Yes
81gL4zU4r+L,abo-images-small/images/small\dd/dddb32c6.jpg,Is there a floral design?,Yes
81gL4zU4r+L,abo-images-small/images/small\dd/dddb32c6.jpg,What color is the design?,White
81gL4zU4r+L,abo-images-small/images/small\dd/dddb32c6.jpg,Is there a camera cutout?,Yes
81gL4zU4r+L,abo-images-small/images/small\dd/dddb32c6.jpg,What shape is the design?,Round
71M6ToQ-3fL,abo-images-small/images/small\6f/6f231906.jpg,What shape is the cutout?,Oval
71M6ToQ-3fL,abo-images-small/images/small\6f/6f231906.jpg,Is the phone case colorful?,Yes
71M6ToQ-3fL,abo-images-small/images/small\6f/6f231906.jpg,What is the pattern?,Brushes
71M6ToQ-3fL,abo-images-small/images/small\6f/6f231906.jpg,Are brushes vertical?,No
71M6ToQ-3fL,abo-images-small/images/small\6f/6f231906.jpg,Is there a camera?,Yes
61cOouyHcEL,abo-images-small/images/small\63/63cabc0e.jpg,How many figures?,Two
61cOouyHcEL,abo-images-small/images/small\63/63cabc0e.jpg,Is it raining?,Yes
61cOouyHcEL,abo-images-small/images/small\63/63cabc0e.jpg,What color is background?,Black
61cOouyHcEL,abo-images-small/images/small\63/63cabc0e.jpg,What type device?,Phone
61cOouyHcEL,abo-images-small/images/small\63/63cabc0e.jpg,Is it monochrome?,Yes
71yT41fdb9L,abo-images-small/images/small\d1/d17c2f7d.jpg,Is there a camera?,Yes
71yT41fdb9L,abo-images-small/images/small\d1/d17c2f7d.jpg,What is the cover's main color?,Yellow
71yT41fdb9L,abo-images-small/images/small\d1/d17c2f7d.jpg,Is the pattern symmetrical?,Yes
71yT41fdb9L,abo-images-small/images/small\d1/d17c2f7d.jpg,What shape are the segments?,Semi-circle
71yT41fdb9L,abo-images-small/images/small\d1/d17c2f7d.jpg,Is this a horizontal image?,No
81eY-N2hV9L,abo-images-small/images/small\de/de34bfe0.jpg,Is there a camera?,Yes
81eY-N2hV9L,abo-images-small/images/small\de/de34bfe0.jpg,Are there stripes?,Yes
81eY-N2hV9L,abo-images-small/images/small\de/de34bfe0.jpg,What color is it?,Blue
81eY-N2hV9L,abo-images-small/images/small\de/de34bfe0.jpg,Is the pattern vertical?,No
81eY-N2hV9L,abo-images-small/images/small\de/de34bfe0.jpg,Is there a speaker?,Yes
71KaJw8KZwL,abo-images-small/images/small\19/19ea2892.jpg,Is the case decorated?,Yes
71KaJw8KZwL,abo-images-small/images/small\19/19ea2892.jpg,What is the predominant color?,Pink
71KaJw8KZwL,abo-images-small/images/small\19/19ea2892.jpg,Are there any hearts?,Yes
71KaJw8KZwL,abo-images-small/images/small\19/19ea2892.jpg,Is there a camera?,Yes
71KaJw8KZwL,abo-images-small/images/small\19/19ea2892.jpg,Are there any leaves?,Yes
61eTipS+s4L,abo-images-small/images/small\99/99d4c5b5.jpg,Is there a camera?,Yes
61eTipS+s4L,abo-images-small/images/small\99/99d4c5b5.jpg,What color is the bow?,Pink
61eTipS+s4L,abo-images-small/images/small\99/99d4c5b5.jpg,What animal is pictured?,Cat
61eTipS+s4L,abo-images-small/images/small\99/99d4c5b5.jpg,Are the cheeks red?,Yes
61eTipS+s4L,abo-images-small/images/small\99/99d4c5b5.jpg,What is the background color?,Pink
71jg-mgNhuL,abo-images-small/images/small\0f/0f2b2e80.jpg,Is there red?,Yes
71jg-mgNhuL,abo-images-small/images/small\0f/0f2b2e80.jpg,Is there a camera?,Yes
71jg-mgNhuL,abo-images-small/images/small\0f/0f2b2e80.jpg,Is it square?,No
71jg-mgNhuL,abo-images-small/images/small\0f/0f2b2e80.jpg,Is there yellow?,Yes
71jg-mgNhuL,abo-images-small/images/small\0f/0f2b2e80.jpg,Are there cutouts?,Yes
61XmWDCsaNL,abo-images-small/images/small\3d/3d578939.jpg,Is phone visible?,Yes
61XmWDCsaNL,abo-images-small/images/small\3d/3d578939.jpg,What color is the case?,Blue
61XmWDCsaNL,abo-images-small/images/small\3d/3d578939.jpg,Is camera cutout present?,Yes
61XmWDCsaNL,abo-images-small/images/small\3d/3d578939.jpg,Does the phone have a screen?,Yes
61XmWDCsaNL,abo-images-small/images/small\3d/3d578939.jpg,Is there a logo?,No
513kSx3CWFL,abo-images-small/images/small\45/453256db.jpg,What word is displayed?,King
513kSx3CWFL,abo-images-small/images/small\45/453256db.jpg,Is there a crown?,Yes
513kSx3CWFL,abo-images-small/images/small\45/453256db.jpg,Is the case transparent?,Yes
513kSx3CWFL,abo-images-small/images/small\45/453256db.jpg,What color is the case?,Black
513kSx3CWFL,abo-images-small/images/small\45/453256db.jpg,Is the charging port visible?,Yes
71CjNaqiMzL,abo-images-small/images/small\07/07aebdce.jpg,Are pandas present?,Yes
71CjNaqiMzL,abo-images-small/images/small\07/07aebdce.jpg,What animal appears?,Panda
71CjNaqiMzL,abo-images-small/images/small\07/07aebdce.jpg,Is camera visible?,Yes
71CjNaqiMzL,abo-images-small/images/small\07/07aebdce.jpg,What color are pandas?,Black
71CjNaqiMzL,abo-images-small/images/small\07/07aebdce.jpg,Are ports visible?,Yes
71BIsyKxinL,abo-images-small/images/small\4d/4ddaa64f.jpg,Are there flowers?,Yes
71BIsyKxinL,abo-images-small/images/small\4d/4ddaa64f.jpg,What color are flowers?,Pink
71BIsyKxinL,abo-images-small/images/small\4d/4ddaa64f.jpg,Is the background dark?,Yes
71BIsyKxinL,abo-images-small/images/small\4d/4ddaa64f.jpg,Is there a camera?,Yes
71BIsyKxinL,abo-images-small/images/small\4d/4ddaa64f.jpg,Are flowers numerous?,Yes
71TBPlqkV-L,abo-images-small/images/small\da/da2cf56f.jpg,What is the animal?,Duck
71TBPlqkV-L,abo-images-small/images/small\da/da2cf56f.jpg,Is the phone case reflective?,Yes
71TBPlqkV-L,abo-images-small/images/small\da/da2cf56f.jpg,How many lenses are visible?,One
71TBPlqkV-L,abo-images-small/images/small\da/da2cf56f.jpg,What is the subject doing?,Floating
71TBPlqkV-L,abo-images-small/images/small\da/da2cf56f.jpg,Is there a reflection?,Yes
61YcN8ZcuEL,abo-images-small/images/small\83/83a5bf31.jpg,What color is the phone case?,Pink
61YcN8ZcuEL,abo-images-small/images/small\83/83a5bf31.jpg,Are there visible swirls?,Yes
61YcN8ZcuEL,abo-images-small/images/small\83/83a5bf31.jpg,Is there a camera hole?,Yes
61YcN8ZcuEL,abo-images-small/images/small\83/83a5bf31.jpg,Is there a port visible?,No
61YcN8ZcuEL,abo-images-small/images/small\83/83a5bf31.jpg,Are there flowers pictured?,No
61cSClr5ZyL,abo-images-small/images/small\c3/c3a3e8dd.jpg,Is the screen illuminated?,Yes
61cSClr5ZyL,abo-images-small/images/small\c3/c3a3e8dd.jpg,What is the primary color on the case's back?,Black
61cSClr5ZyL,abo-images-small/images/small\c3/c3a3e8dd.jpg,Is there a camera?,Yes
61cSClr5ZyL,abo-images-small/images/small\c3/c3a3e8dd.jpg,Is there a pattern?,Stripes
61cSClr5ZyL,abo-images-small/images/small\c3/c3a3e8dd.jpg,Are there apps visible?,Yes
71P7BNagXdL,abo-images-small/images/small\57/57b334c5.jpg,What is the design?,Feather
71P7BNagXdL,abo-images-small/images/small\57/57b334c5.jpg,Is there a camera hole?,Yes
71P7BNagXdL,abo-images-small/images/small\57/57b334c5.jpg,What is the dominant color?,Blue
71P7BNagXdL,abo-images-small/images/small\57/57b334c5.jpg,Is the design symmetrical?,No
71P7BNagXdL,abo-images-small/images/small\57/57b334c5.jpg,Is the background black?,Mostly
7183B+fDfrL,abo-images-small/images/small\b7/b7ca1ee3.jpg,Is the cover floral?,Yes
7183B+fDfrL,abo-images-small/images/small\b7/b7ca1ee3.jpg,What word is written?,Supergirl
7183B+fDfrL,abo-images-small/images/small\b7/b7ca1ee3.jpg,What shape is pink?,Star
7183B+fDfrL,abo-images-small/images/small\b7/b7ca1ee3.jpg,What color is button?,Blue
7183B+fDfrL,abo-images-small/images/small\b7/b7ca1ee3.jpg,Is there a camera?,Yes
71MG+i0qcWL,abo-images-small/images/small\0b/0bf657e1.jpg,What is the background color?,Blue
71MG+i0qcWL,abo-images-small/images/small\0b/0bf657e1.jpg,Are there flowers?,Yes
71MG+i0qcWL,abo-images-small/images/small\0b/0bf657e1.jpg,What color are the tulips?,Pink
71MG+i0qcWL,abo-images-small/images/small\0b/0bf657e1.jpg,Is there a camera cutout?,Yes
71MG+i0qcWL,abo-images-small/images/small\0b/0bf657e1.jpg,Are the tulips closed?,No
61cU34X2jLL,abo-images-small/images/small\ba/ba433785.jpg,What color is predominant?,Pink
61cU34X2jLL,abo-images-small/images/small\ba/ba433785.jpg,How many butterflies are depicted?,Two
61cU34X2jLL,abo-images-small/images/small\ba/ba433785.jpg,Are flowers present?,Yes
61cU34X2jLL,abo-images-small/images/small\ba/ba433785.jpg,Is there a camera opening?,Yes
61cU34X2jLL,abo-images-small/images/small\ba/ba433785.jpg,What shape is the opening?,Oval
714G-YF-LUL,abo-images-small/images/small\43/430ffe62.jpg,What animal is featured?,Peacock
714G-YF-LUL,abo-images-small/images/small\43/430ffe62.jpg,What color is the bird's head?,Blue
714G-YF-LUL,abo-images-small/images/small\43/430ffe62.jpg,Is there a camera lens?,Yes
714G-YF-LUL,abo-images-small/images/small\43/430ffe62.jpg,Is the background uniform?,No
714G-YF-LUL,abo-images-small/images/small\43/430ffe62.jpg,Is there a logo?,Yes
71WQeT1QzVL,abo-images-small/images/small\73/733dde42.jpg,Is there a camera?,Yes
71WQeT1QzVL,abo-images-small/images/small\73/733dde42.jpg,Is red present?,Yes
71WQeT1QzVL,abo-images-small/images/small\73/733dde42.jpg,What shape is it?,Rectangular
71WQeT1QzVL,abo-images-small/images/small\73/733dde42.jpg,Is yellow visible?,Yes
71WQeT1QzVL,abo-images-small/images/small\73/733dde42.jpg,What color is prevalent?,Multi
61TR+8VRv9L,abo-images-small/images/small\1a/1a2a7d51.jpg,What color is the case?,Yellow
61TR+8VRv9L,abo-images-small/images/small\1a/1a2a7d51.jpg,Is the case new?,Yes
61TR+8VRv9L,abo-images-small/images/small\1a/1a2a7d51.jpg,Does the phone have a camera?,Yes
61TR+8VRv9L,abo-images-small/images/small\1a/1a2a7d51.jpg,What is on the case?,Beard
61TR+8VRv9L,abo-images-small/images/small\1a/1a2a7d51.jpg,Is text present?,Yes
81mF1zAY3BL,abo-images-small/images/small\36/3655c91b.jpg,What is the predominant color?,Pink
81mF1zAY3BL,abo-images-small/images/small\36/3655c91b.jpg,Is there a camera cutout?,Yes
81mF1zAY3BL,abo-images-small/images/small\36/3655c91b.jpg,Is the surface glossy?,Yes
81mF1zAY3BL,abo-images-small/images/small\36/3655c91b.jpg,Are there yellow streaks?,Yes
81mF1zAY3BL,abo-images-small/images/small\36/3655c91b.jpg,What shape is the phone?,Rectangular
61Oh2gH5BFL,abo-images-small/images/small\7a/7a3caf11.jpg,What color are the leaves?,Red
61Oh2gH5BFL,abo-images-small/images/small\7a/7a3caf11.jpg,Are there trees?,Yes
61Oh2gH5BFL,abo-images-small/images/small\7a/7a3caf11.jpg,What shape is the camera cutout?,Oval
61Oh2gH5BFL,abo-images-small/images/small\7a/7a3caf11.jpg,Is the case transparent?,Partially
61Oh2gH5BFL,abo-images-small/images/small\7a/7a3caf11.jpg,What color is the background?,Blue
61R6mo12nPL,abo-images-small/images/small\08/082c39e0.jpg,What is the predominant color?,Black
61R6mo12nPL,abo-images-small/images/small\08/082c39e0.jpg,Is there a moon?,Yes
61R6mo12nPL,abo-images-small/images/small\08/082c39e0.jpg,What animal is silhouetted?,Cat
61R6mo12nPL,abo-images-small/images/small\08/082c39e0.jpg,Is there a camera hole?,Yes
61R6mo12nPL,abo-images-small/images/small\08/082c39e0.jpg,Is the moon color orange?,Yes
71LEHZ9O4FL,abo-images-small/images/small\c4/c4bf677b.jpg,What color is the background?,Pink
71LEHZ9O4FL,abo-images-small/images/small\c4/c4bf677b.jpg,Is there glitter?,Yes
71LEHZ9O4FL,abo-images-small/images/small\c4/c4bf677b.jpg,What does the text say?,Daddy's
71LEHZ9O4FL,abo-images-small/images/small\c4/c4bf677b.jpg,What pattern is shown?,Chevron
71LEHZ9O4FL,abo-images-small/images/small\c4/c4bf677b.jpg,What shape is it?,Rectangle
717m5AQtR2L,abo-images-small/images/small\e2/e22cd59d.jpg,What color is prominent?,Blue
717m5AQtR2L,abo-images-small/images/small\e2/e22cd59d.jpg,Is there a camera hole?,Yes
717m5AQtR2L,abo-images-small/images/small\e2/e22cd59d.jpg,Is the cover shiny?,No
717m5AQtR2L,abo-images-small/images/small\e2/e22cd59d.jpg,What shape is it?,Rectangle
717m5AQtR2L,abo-images-small/images/small\e2/e22cd59d.jpg,Are edges visible?,Yes
71pHM-KRwfL,abo-images-small/images/small\71/713708f9.jpg,Is there a letter?,Yes
71pHM-KRwfL,abo-images-small/images/small\71/713708f9.jpg,What is the letter?,C
71pHM-KRwfL,abo-images-small/images/small\71/713708f9.jpg,Is there a camera?,Yes
71pHM-KRwfL,abo-images-small/images/small\71/713708f9.jpg,What color is the letter?,Gold
71pHM-KRwfL,abo-images-small/images/small\71/713708f9.jpg,Is there a pattern?,Floral
81jnHN6SoNL,abo-images-small/images/small\e9/e9cfd8eb.jpg,What shape is the hole?,Oval
81jnHN6SoNL,abo-images-small/images/small\e9/e9cfd8eb.jpg,Are there orange colors?,Yes
81jnHN6SoNL,abo-images-small/images/small\e9/e9cfd8eb.jpg,Is the cover square?,No
81jnHN6SoNL,abo-images-small/images/small\e9/e9cfd8eb.jpg,Are there any red colors?,Yes
81jnHN6SoNL,abo-images-small/images/small\e9/e9cfd8eb.jpg,Is the design patterned?,Abstract
611Ed+v+QUL,abo-images-small/images/small\99/9965a3d8.jpg,What color is the left side?,Red
611Ed+v+QUL,abo-images-small/images/small\99/9965a3d8.jpg,Is there a seam?,Yes
611Ed+v+QUL,abo-images-small/images/small\99/9965a3d8.jpg,What is the orientation?,Vertical
611Ed+v+QUL,abo-images-small/images/small\99/9965a3d8.jpg,Is there a camera?,Yes
611Ed+v+QUL,abo-images-small/images/small\99/9965a3d8.jpg,What color is the right side?,Black
81cTBlz44QL,abo-images-small/images/small\e1/e1622be6.jpg,What shape is visible?,Round
81cTBlz44QL,abo-images-small/images/small\e1/e1622be6.jpg,Is the background textured?,Yes
81cTBlz44QL,abo-images-small/images/small\e1/e1622be6.jpg,What color is dominant?,Gray
81cTBlz44QL,abo-images-small/images/small\e1/e1622be6.jpg,Are there any buttons?,Yes
81cTBlz44QL,abo-images-small/images/small\e1/e1622be6.jpg,Is the design symmetrical?,Partially
61+F8zZHlYL,abo-images-small/images/small\84/84851893.jpg,How many pandas?,Six
61+F8zZHlYL,abo-images-small/images/small\84/84851893.jpg,Is the case pink?,Yes
61+F8zZHlYL,abo-images-small/images/small\84/84851893.jpg,Are there hearts?,Yes
61+F8zZHlYL,abo-images-small/images/small\84/84851893.jpg,Is there a camera?,Yes
61+F8zZHlYL,abo-images-small/images/small\84/84851893.jpg,What is the pattern?,Panda
81LsjYcVNhL,abo-images-small/images/small\fa/fa9b375d.jpg,What color is dominant?,Red
81LsjYcVNhL,abo-images-small/images/small\fa/fa9b375d.jpg,Is there a camera hole?,Yes
81LsjYcVNhL,abo-images-small/images/small\fa/fa9b375d.jpg,What shape is this?,Rectangular
81LsjYcVNhL,abo-images-small/images/small\fa/fa9b375d.jpg,Is there orange paint?,Yes
81LsjYcVNhL,abo-images-small/images/small\fa/fa9b375d.jpg,What color is under blue?,White
61hHVFqZGRL,abo-images-small/images/small\9d/9d4a582b.jpg,What shape is the object?,Rectangular
61hHVFqZGRL,abo-images-small/images/small\9d/9d4a582b.jpg,Is there red?,Yes
61hHVFqZGRL,abo-images-small/images/small\9d/9d4a582b.jpg,How many lenses are visible?,Two
61hHVFqZGRL,abo-images-small/images/small\9d/9d4a582b.jpg,Is there white?,Yes
61hHVFqZGRL,abo-images-small/images/small\9d/9d4a582b.jpg,What color is most of the left side?,Black
71I9g3OmL5L,abo-images-small/images/small\3b/3b4e7a30.jpg,What shape are the specks?,Stars
71I9g3OmL5L,abo-images-small/images/small\3b/3b4e7a30.jpg,What color is the background?,Black
71I9g3OmL5L,abo-images-small/images/small\3b/3b4e7a30.jpg,Is there a camera?,Yes
71I9g3OmL5L,abo-images-small/images/small\3b/3b4e7a30.jpg,Is there a speaker?,Yes
71I9g3OmL5L,abo-images-small/images/small\3b/3b4e7a30.jpg,What orientation is the case?,Vertical
71pAjdzwu-L,abo-images-small/images/small\50/50b9506c.jpg,What color is the boot?,Grey
71pAjdzwu-L,abo-images-small/images/small\50/50b9506c.jpg,How many laces are visible?,One
71pAjdzwu-L,abo-images-small/images/small\50/50b9506c.jpg,Is there a zipper visible?,Yes
71pAjdzwu-L,abo-images-small/images/small\50/50b9506c.jpg,What color is the interior lining?,Red
71pAjdzwu-L,abo-images-small/images/small\50/50b9506c.jpg,What type of closure is visible?,Lace
71BNrp-+HBL,abo-images-small/images/small\d9/d9b45cd7.jpg,Is there a tower?,Yes
71BNrp-+HBL,abo-images-small/images/small\d9/d9b45cd7.jpg,How many speakers?,One
71BNrp-+HBL,abo-images-small/images/small\d9/d9b45cd7.jpg,What is the main color?,Multicolor
71BNrp-+HBL,abo-images-small/images/small\d9/d9b45cd7.jpg,What is on the skyline?,Buildings
71BNrp-+HBL,abo-images-small/images/small\d9/d9b45cd7.jpg,Is the case decorated?,Yes
61JRpA90ibL,abo-images-small/images/small\3f/3f387f85.jpg,What letter is visible?,J
61JRpA90ibL,abo-images-small/images/small\3f/3f387f85.jpg,What shape are the patterns?,Circular
61JRpA90ibL,abo-images-small/images/small\3f/3f387f85.jpg,How many camera lenses?,One
61JRpA90ibL,abo-images-small/images/small\3f/3f387f85.jpg,What color is the letter?,Gold
61JRpA90ibL,abo-images-small/images/small\3f/3f387f85.jpg,Is there a flash?,Yes
719wuqHpmgL,abo-images-small/images/small\22/22abeb0b.jpg,Is there a camera?,Yes
719wuqHpmgL,abo-images-small/images/small\22/22abeb0b.jpg,What color is background?,Black
719wuqHpmgL,abo-images-small/images/small\22/22abeb0b.jpg,What shape is it?,Rectangular
719wuqHpmgL,abo-images-small/images/small\22/22abeb0b.jpg,Is there pattern?,Yes
719wuqHpmgL,abo-images-small/images/small\22/22abeb0b.jpg,What is pattern color?,White
81m4bw-4evL,abo-images-small/images/small\78/782a54fc.jpg,What is the color?,Red
81m4bw-4evL,abo-images-small/images/small\78/782a54fc.jpg,Is there a crown?,Yes
81m4bw-4evL,abo-images-small/images/small\78/782a54fc.jpg,What does the word say?,Queen
81m4bw-4evL,abo-images-small/images/small\78/782a54fc.jpg,Is it horizontal?,Vertical
