image_id,full_image_path,question,answer
71QT32Bw-ZL,abo-images-small/images/small/c8/c827d2bc.jpg,What color is case?,Black
71QT32Bw-ZL,abo-images-small/images/small/c8/c827d2bc.jpg,What word appears twice?,Girl
71QT32Bw-ZL,abo-images-small/images/small/c8/c827d2bc.jpg,Is design glittery?,Yes
71QT32Bw-ZL,abo-images-small/images/small/c8/c827d2bc.jpg,What shape is camera cutout?,Circle
71QT32Bw-ZL,abo-images-small/images/small/c8/c827d2bc.jpg,What does case protect?,Phone
81MbdIEuDuL,abo-images-small/images/small/d6/d6ed2525.jpg,Is it cracked?,Yes
81MbdIEuDuL,abo-images-small/images/small/d6/d6ed2525.jpg,Is it rectangular?,Yes
81MbdIEuDuL,abo-images-small/images/small/d6/d6ed2525.jpg,Is there camera?,Yes
81MbdIEuDuL,abo-images-small/images/small/d6/d6ed2525.jpg,Is it brown?,Yes
81MbdIEuDuL,abo-images-small/images/small/d6/d6ed2525.jpg,Is it smooth?,No
71gOPWOqHnL,abo-images-small/images/small/4f/4fd18fac.jpg,Are there flowers?,Yes
71gOPWOqHnL,abo-images-small/images/small/4f/4fd18fac.jpg,Is the background dark?,Yes
71gOPWOqHnL,abo-images-small/images/small/4f/4fd18fac.jpg,Is there a camera?,Yes
71gOPWOqHnL,abo-images-small/images/small/4f/4fd18fac.jpg,What color are flowers?,Pink
71gOPWOqHnL,abo-images-small/images/small/4f/4fd18fac.jpg,Is this phone?,Yes
81HA1WNtDYL,abo-images-small/images/small/e7/e7f96c6d.jpg,Is it glittery?,Yes
81HA1WNtDYL,abo-images-small/images/small/e7/e7f96c6d.jpg,What shape is it?,Rectangular
81HA1WNtDYL,abo-images-small/images/small/e7/e7f96c6d.jpg,Is it multicolored?,Yes
81HA1WNtDYL,abo-images-small/images/small/e7/e7f96c6d.jpg,Is there a camera?,Yes
81HA1WNtDYL,abo-images-small/images/small/e7/e7f96c6d.jpg,Is it a case?,Yes
81mvQ-ygGWL,abo-images-small/images/small/39/396bd829.jpg,What color?,Gold
81mvQ-ygGWL,abo-images-small/images/small/39/396bd829.jpg,Is it glittery?,Yes
81mvQ-ygGWL,abo-images-small/images/small/39/396bd829.jpg,Is it rectangular?,Yes
81mvQ-ygGWL,abo-images-small/images/small/39/396bd829.jpg,What accessory?,Case
81mvQ-ygGWL,abo-images-small/images/small/39/396bd829.jpg,Is there a camera?,Yes
71qCNXoJRrL,abo-images-small/images/small/dd/ddfd4c68.jpg,Is there a camera?,Yes
71qCNXoJRrL,abo-images-small/images/small/dd/ddfd4c68.jpg,Is the cup smiling?,Yes
71qCNXoJRrL,abo-images-small/images/small/dd/ddfd4c68.jpg,Are there buttons?,Yes
71qCNXoJRrL,abo-images-small/images/small/dd/ddfd4c68.jpg,Is it plastic?,Yes
71qCNXoJRrL,abo-images-small/images/small/dd/ddfd4c68.jpg,Is it multicolored?,Yes
715UmY0lf0L,abo-images-small/images/small/52/521fae6a.jpg,Motorcycle?,Yes
715UmY0lf0L,abo-images-small/images/small/52/521fae6a.jpg,Chrome?,Yes
715UmY0lf0L,abo-images-small/images/small/52/521fae6a.jpg,Case?,Yes
715UmY0lf0L,abo-images-small/images/small/52/521fae6a.jpg,Wheels?,Two
715UmY0lf0L,abo-images-small/images/small/52/521fae6a.jpg,Phone?,Yes
61Ufz2fv6nL,abo-images-small/images/small/64/64582613.jpg,Is it patterned?,Yes
61Ufz2fv6nL,abo-images-small/images/small/64/64582613.jpg,Is it rectangular?,Yes
61Ufz2fv6nL,abo-images-small/images/small/64/64582613.jpg,Is it blue?,Yes
61Ufz2fv6nL,abo-images-small/images/small/64/64582613.jpg,Is it flexible?,No
61Ufz2fv6nL,abo-images-small/images/small/64/64582613.jpg,Is it full?,Half
71jCKLVAmwL,abo-images-small/images/small/23/23031103.jpg,Is it colorful?,Yes
71jCKLVAmwL,abo-images-small/images/small/23/23031103.jpg,Is there a camera?,Yes
71jCKLVAmwL,abo-images-small/images/small/23/23031103.jpg,Is it hard?,Yes
71jCKLVAmwL,abo-images-small/images/small/23/23031103.jpg,Is it slim?,Yes
71jCKLVAmwL,abo-images-small/images/small/23/23031103.jpg,Is it a rectangle?,Yes
71TKw6LOfCL,abo-images-small/images/small/02/020072a6.jpg,Is it blue?,Yes
71TKw6LOfCL,abo-images-small/images/small/02/020072a6.jpg,Is there a camera?,Yes
71TKw6LOfCL,abo-images-small/images/small/02/020072a6.jpg,Is it rectangular?,Yes
71TKw6LOfCL,abo-images-small/images/small/02/020072a6.jpg,Is it hard?,Yes
71TKw6LOfCL,abo-images-small/images/small/02/020072a6.jpg,Is it green?,Yes
71wqBiQ6GEL,abo-images-small/images/small/0b/0b03d415.jpg,What is the text color?,White
71wqBiQ6GEL,abo-images-small/images/small/0b/0b03d415.jpg,Is the background sparkly?,Yes
71wqBiQ6GEL,abo-images-small/images/small/0b/0b03d415.jpg,What word is repeated?,Love
71wqBiQ6GEL,abo-images-small/images/small/0b/0b03d415.jpg,What shape is the cutout?,Square
71wqBiQ6GEL,abo-images-small/images/small/0b/0b03d415.jpg,Is the item pink?,Partially
71Ih0rEKOtL,abo-images-small/images/small/0c/0c34930c.jpg,What letter is featured?,F
71Ih0rEKOtL,abo-images-small/images/small/0c/0c34930c.jpg,What kind of device?,Phone
71Ih0rEKOtL,abo-images-small/images/small/0c/0c34930c.jpg,What is the color of border?,Black
71Ih0rEKOtL,abo-images-small/images/small/0c/0c34930c.jpg,How many camera lenses?,Three
71Ih0rEKOtL,abo-images-small/images/small/0c/0c34930c.jpg,What material is background resembling?,Denim
61JzulLzRvL,abo-images-small/images/small/b1/b1ee6af4.jpg,Is it black?,Yes
61JzulLzRvL,abo-images-small/images/small/b1/b1ee6af4.jpg,Is it hard?,Yes
61JzulLzRvL,abo-images-small/images/small/b1/b1ee6af4.jpg,Is it pink?,Yes
61JzulLzRvL,abo-images-small/images/small/b1/b1ee6af4.jpg,Is there text?,Yes
61JzulLzRvL,abo-images-small/images/small/b1/b1ee6af4.jpg,Are there cameras?,Yes
71cbX9G0V5L,abo-images-small/images/small/ae/ae7c4950.jpg,What color is the dog?,White
71cbX9G0V5L,abo-images-small/images/small/ae/ae7c4950.jpg,Is the background grassy?,Yes
71cbX9G0V5L,abo-images-small/images/small/ae/ae7c4950.jpg,Is this a case?,Yes
71cbX9G0V5L,abo-images-small/images/small/ae/ae7c4950.jpg,Is the dog furry?,Yes
71cbX9G0V5L,abo-images-small/images/small/ae/ae7c4950.jpg,Is it a mobile?,Yes
8179rRce8RL,abo-images-small/images/small/de/de8397db.jpg,Is it a cover?,Yes
8179rRce8RL,abo-images-small/images/small/de/de8397db.jpg,Is it brown?,Yes
8179rRce8RL,abo-images-small/images/small/de/de8397db.jpg,Does it have a camera?,Yes
8179rRce8RL,abo-images-small/images/small/de/de8397db.jpg,Is it 3D?,Yes
8179rRce8RL,abo-images-small/images/small/de/de8397db.jpg,Is it patterned?,Yes
71jbel3fsCL,abo-images-small/images/small/e2/e27f794a.jpg,Is controller visible?,Yes
71jbel3fsCL,abo-images-small/images/small/e2/e27f794a.jpg,What shape is the phone?,Rectangle
71jbel3fsCL,abo-images-small/images/small/e2/e27f794a.jpg,Is there a camera?,Yes
71jbel3fsCL,abo-images-small/images/small/e2/e27f794a.jpg,Is the background dark?,Yes
71jbel3fsCL,abo-images-small/images/small/e2/e27f794a.jpg,Are buttons present?,Yes
613EuMsvvLL,abo-images-small/images/small/59/597d1273.jpg,Is it black?,Yes
613EuMsvvLL,abo-images-small/images/small/59/597d1273.jpg,Is it a phone?,Yes
613EuMsvvLL,abo-images-small/images/small/59/597d1273.jpg,Is it printed?,Yes
613EuMsvvLL,abo-images-small/images/small/59/597d1273.jpg,Are quotes present?,Yes
613EuMsvvLL,abo-images-small/images/small/59/597d1273.jpg,Is it silicone?,Yes
613x9ROZ6uL,abo-images-small/images/small/29/29b819d3.jpg,What is the color?,Black
613x9ROZ6uL,abo-images-small/images/small/29/29b819d3.jpg,Is there a fingerprint scanner?,Yes
613x9ROZ6uL,abo-images-small/images/small/29/29b819d3.jpg,Is it a cover?,Yes
613x9ROZ6uL,abo-images-small/images/small/29/29b819d3.jpg,What is the material?,Plastic
613x9ROZ6uL,abo-images-small/images/small/29/29b819d3.jpg,Is the color dark?,Yes
81aZx3TRJlL,abo-images-small/images/small/0f/0f3ad68d.jpg,Striped?,Yes
81aZx3TRJlL,abo-images-small/images/small/0f/0f3ad68d.jpg,Rectangular?,Yes
81aZx3TRJlL,abo-images-small/images/small/0f/0f3ad68d.jpg,Multicolored?,Yes
81aZx3TRJlL,abo-images-small/images/small/0f/0f3ad68d.jpg,Phone?,Yes
81aZx3TRJlL,abo-images-small/images/small/0f/0f3ad68d.jpg,Red?,Yes
71VygI-ZxdL,abo-images-small/images/small/17/1784a782.jpg,Is it colorful?,Yes
71VygI-ZxdL,abo-images-small/images/small/17/1784a782.jpg,Is there a camera?,Yes
71VygI-ZxdL,abo-images-small/images/small/17/1784a782.jpg,Is it rectangular?,Yes
71VygI-ZxdL,abo-images-small/images/small/17/1784a782.jpg,Is it textured?,Yes
71VygI-ZxdL,abo-images-small/images/small/17/1784a782.jpg,Is it purple?,Yes
81kTxG0+WuL,abo-images-small/images/small/d7/d7eccac3.jpg,Is there a camera?,Yes
81kTxG0+WuL,abo-images-small/images/small/d7/d7eccac3.jpg,Is it black?,Yes
81kTxG0+WuL,abo-images-small/images/small/d7/d7eccac3.jpg,Is it a guitar?,Yes
81kTxG0+WuL,abo-images-small/images/small/d7/d7eccac3.jpg,Is it hard?,Yes
81kTxG0+WuL,abo-images-small/images/small/d7/d7eccac3.jpg,Is it 3D?,Yes
61vfS68mUvL,abo-images-small/images/small/b1/b183483b.jpg,What shape is yellow?,Heart
61vfS68mUvL,abo-images-small/images/small/b1/b183483b.jpg,What letter is shown?,M
61vfS68mUvL,abo-images-small/images/small/b1/b183483b.jpg,What is the primary color?,Black
61vfS68mUvL,abo-images-small/images/small/b1/b183483b.jpg,What shape are pink?,Stars
61vfS68mUvL,abo-images-small/images/small/b1/b183483b.jpg,Is this a phone?,Yes
917773MVvvL,abo-images-small/images/small/3c/3c2fd68c.jpg,What is the cover's background color?,Blue
917773MVvvL,abo-images-small/images/small/3c/3c2fd68c.jpg,Is there a camera hole?,Yes
917773MVvvL,abo-images-small/images/small/3c/3c2fd68c.jpg,Is the cover rectangular?,Yes
917773MVvvL,abo-images-small/images/small/3c/3c2fd68c.jpg,What is the cover's material?,Plastic
917773MVvvL,abo-images-small/images/small/3c/3c2fd68c.jpg,Are there cutouts visible?,Yes
81+lPWZwUHL,abo-images-small/images/small/1b/1bd8e3cd.jpg,What word is featured?,Girl
81+lPWZwUHL,abo-images-small/images/small/1b/1bd8e3cd.jpg,What is the pattern?,Brick
81+lPWZwUHL,abo-images-small/images/small/1b/1bd8e3cd.jpg,What brand is compatible?,Samsung
81+lPWZwUHL,abo-images-small/images/small/1b/1bd8e3cd.jpg,What material is it?,Plastic
81+lPWZwUHL,abo-images-small/images/small/1b/1bd8e3cd.jpg,What is the colour?,Pink
71nznS5LplL,abo-images-small/images/small/fe/fe945cca.jpg,Teddy?,Yes
71nznS5LplL,abo-images-small/images/small/fe/fe945cca.jpg,Wood?,Yes
71nznS5LplL,abo-images-small/images/small/fe/fe945cca.jpg,Number?,Sixteen
71nznS5LplL,abo-images-small/images/small/fe/fe945cca.jpg,Phone?,Yes
71nznS5LplL,abo-images-small/images/small/fe/fe945cca.jpg,Brown?,Yes
81FD899V5fL,abo-images-small/images/small/4c/4c8cb8b6.jpg,Is it shiny?,Yes
81FD899V5fL,abo-images-small/images/small/4c/4c8cb8b6.jpg,Is it rectangular?,Yes
81FD899V5fL,abo-images-small/images/small/4c/4c8cb8b6.jpg,Are there holes?,Yes
81FD899V5fL,abo-images-small/images/small/4c/4c8cb8b6.jpg,What primary color is present?,Blue
81FD899V5fL,abo-images-small/images/small/4c/4c8cb8b6.jpg,Is it flexible?,No
7152yvh78tL,abo-images-small/images/small/61/61e98e00.jpg,Patterned?,Yes
7152yvh78tL,abo-images-small/images/small/61/61e98e00.jpg,Skull?,Yes
7152yvh78tL,abo-images-small/images/small/61/61e98e00.jpg,Silicone?,Yes
7152yvh78tL,abo-images-small/images/small/61/61e98e00.jpg,Red?,Yes
7152yvh78tL,abo-images-small/images/small/61/61e98e00.jpg,Phone?,Yes
71-QbVDxdjL,abo-images-small/images/small/12/125dfe23.jpg,What animal?,Toucan
71-QbVDxdjL,abo-images-small/images/small/12/125dfe23.jpg,What colour is bird’s chest?,Yellow
71-QbVDxdjL,abo-images-small/images/small/12/125dfe23.jpg,Is there a branch?,Yes
71-QbVDxdjL,abo-images-small/images/small/12/125dfe23.jpg,What is displayed?,Cover
71-QbVDxdjL,abo-images-small/images/small/12/125dfe23.jpg,Is it colorful?,Yes
81DbjnaK4sL,abo-images-small/images/small/c9/c97318af.jpg,Are there arrows?,Yes
81DbjnaK4sL,abo-images-small/images/small/c9/c97318af.jpg,Is the cover patterned?,Yes
81DbjnaK4sL,abo-images-small/images/small/c9/c97318af.jpg,Is the cover dark?,No
81DbjnaK4sL,abo-images-small/images/small/c9/c97318af.jpg,Is there a camera?,Yes
81DbjnaK4sL,abo-images-small/images/small/c9/c97318af.jpg,Is it rectangular?,Yes
71XNj1k85rL,abo-images-small/images/small/5d/5d22b78a.jpg,Is it colorful?,Yes
71XNj1k85rL,abo-images-small/images/small/5d/5d22b78a.jpg,Is there a logo?,Yes
71XNj1k85rL,abo-images-small/images/small/5d/5d22b78a.jpg,Is it a phone?,Yes
71XNj1k85rL,abo-images-small/images/small/5d/5d22b78a.jpg,Is it square?,No
71XNj1k85rL,abo-images-small/images/small/5d/5d22b78a.jpg,Is it red?,Yes
7119gTw18yL,abo-images-small/images/small/41/41b06920.jpg,Is it rectangular?,Yes
7119gTw18yL,abo-images-small/images/small/41/41b06920.jpg,Is it blue?,Yes
7119gTw18yL,abo-images-small/images/small/41/41b06920.jpg,Is there a camera?,Yes
7119gTw18yL,abo-images-small/images/small/41/41b06920.jpg,Is it hard?,Yes
7119gTw18yL,abo-images-small/images/small/41/41b06920.jpg,Is it art?,Yes
71-ldlJEcML,abo-images-small/images/small/6b/6b692732.jpg,Is it floral?,Yes
71-ldlJEcML,abo-images-small/images/small/6b/6b692732.jpg,Is it yellow?,Yes
71-ldlJEcML,abo-images-small/images/small/6b/6b692732.jpg,Is it hard?,Yes
71-ldlJEcML,abo-images-small/images/small/6b/6b692732.jpg,Is there a camera?,Yes
71-ldlJEcML,abo-images-small/images/small/6b/6b692732.jpg,Is it 3D?,Yes
718pjlsH3WL,abo-images-small/images/small/bd/bdc7d699.jpg,Is it pink?,Yes
718pjlsH3WL,abo-images-small/images/small/bd/bdc7d699.jpg,Are there pandas?,Yes
718pjlsH3WL,abo-images-small/images/small/bd/bdc7d699.jpg,Is it a case?,Yes
718pjlsH3WL,abo-images-small/images/small/bd/bdc7d699.jpg,Are there squares?,Yes
718pjlsH3WL,abo-images-small/images/small/bd/bdc7d699.jpg,Are eyes visible?,Yes
81YGyvsk47L,abo-images-small/images/small/c1/c1a7f6dc.jpg,Are there drops?,Yes
81YGyvsk47L,abo-images-small/images/small/c1/c1a7f6dc.jpg,Is it rectangular?,Yes
81YGyvsk47L,abo-images-small/images/small/c1/c1a7f6dc.jpg,Is it blue?,Yes
81YGyvsk47L,abo-images-small/images/small/c1/c1a7f6dc.jpg,Is it shiny?,Yes
81YGyvsk47L,abo-images-small/images/small/c1/c1a7f6dc.jpg,Is it hard?,Yes
81nweLIv5VL,abo-images-small/images/small/a4/a411eb2d.jpg,What is the shape?,Rectangular
81nweLIv5VL,abo-images-small/images/small/a4/a411eb2d.jpg,What decorates case?,Dreamcatcher
81nweLIv5VL,abo-images-small/images/small/a4/a411eb2d.jpg,What is the pattern?,Galaxy
81nweLIv5VL,abo-images-small/images/small/a4/a411eb2d.jpg,What are hanging?,Feathers
81nweLIv5VL,abo-images-small/images/small/a4/a411eb2d.jpg,Is it sparkly?,Yes
71moMjA4SJL,abo-images-small/images/small/a9/a900b7fb.jpg,Butterflies shown?,Two
71moMjA4SJL,abo-images-small/images/small/a9/a900b7fb.jpg,Is it plastic?,Yes
71moMjA4SJL,abo-images-small/images/small/a9/a900b7fb.jpg,Are butterflies lit?,Yes
71moMjA4SJL,abo-images-small/images/small/a9/a900b7fb.jpg,Backcover shown?,Yes
71moMjA4SJL,abo-images-small/images/small/a9/a900b7fb.jpg,Is background black?,Yes
71ZtsU67MmL,abo-images-small/images/small/22/220b8415.jpg,What color is the arrow?,Black
71ZtsU67MmL,abo-images-small/images/small/22/220b8415.jpg,Is there a camera?,Yes
71ZtsU67MmL,abo-images-small/images/small/22/220b8415.jpg,Is the surface hard?,Yes
71ZtsU67MmL,abo-images-small/images/small/22/220b8415.jpg,Is the cover designed?,Yes
71ZtsU67MmL,abo-images-small/images/small/22/220b8415.jpg,Is the pattern striped?,Yes
71NycXWWcML,abo-images-small/images/small/99/99eadec4.jpg,Background color?,Yellow
71NycXWWcML,abo-images-small/images/small/99/99eadec4.jpg,Footwear type?,Sneakers
71NycXWWcML,abo-images-small/images/small/99/99eadec4.jpg,Number of shoes?,Two
71NycXWWcML,abo-images-small/images/small/99/99eadec4.jpg,Patterned cover?,Yes
71NycXWWcML,abo-images-small/images/small/99/99eadec4.jpg,Case material?,Silicon
51fFBgUgg8L,abo-images-small/images/small/26/26124619.jpg,Is it gold?,Yes
51fFBgUgg8L,abo-images-small/images/small/26/26124619.jpg,Round?,Yes
51fFBgUgg8L,abo-images-small/images/small/26/26124619.jpg,Is it shiny?,Yes
51fFBgUgg8L,abo-images-small/images/small/26/26124619.jpg,Is it solitaire?,Yes
51fFBgUgg8L,abo-images-small/images/small/26/26124619.jpg,Metal?,White
71rsjUg19qL,abo-images-small/images/small/70/7062facb.jpg,Is the background yellow?,Yes
71rsjUg19qL,abo-images-small/images/small/70/7062facb.jpg,Is the character blonde?,Yes
71rsjUg19qL,abo-images-small/images/small/70/7062facb.jpg,Is she wearing pink?,Yes
71rsjUg19qL,abo-images-small/images/small/70/7062facb.jpg,Is she holding a microphone?,Yes
71rsjUg19qL,abo-images-small/images/small/70/7062facb.jpg,Is she wearing a bow?,Yes
71YXEl4jYcL,abo-images-small/images/small/42/42f905cf.jpg,What shape is balloon?,Heart
71YXEl4jYcL,abo-images-small/images/small/42/42f905cf.jpg,How many people?,Two
71YXEl4jYcL,abo-images-small/images/small/42/42f905cf.jpg,What color is sky?,Blue
71YXEl4jYcL,abo-images-small/images/small/42/42f905cf.jpg,Is it night?,Yes
71YXEl4jYcL,abo-images-small/images/small/42/42f905cf.jpg,Is it a case?,Yes
816bPW5VXVL,abo-images-small/images/small/e4/e49dd06a.jpg,What shape is it?,Rectangular
816bPW5VXVL,abo-images-small/images/small/e4/e49dd06a.jpg,How many cameras?,One
816bPW5VXVL,abo-images-small/images/small/e4/e49dd06a.jpg,Is the surface smooth?,Yes
816bPW5VXVL,abo-images-small/images/small/e4/e49dd06a.jpg,Is it vertical?,Yes
816bPW5VXVL,abo-images-small/images/small/e4/e49dd06a.jpg,What is the color?,Brown
71y91zLg5IL,abo-images-small/images/small/9c/9cb0f3eb.jpg,Kitten?,Yes
71y91zLg5IL,abo-images-small/images/small/9c/9cb0f3eb.jpg,Blanket?,Yes
71y91zLg5IL,abo-images-small/images/small/9c/9cb0f3eb.jpg,Buttons?,No
71y91zLg5IL,abo-images-small/images/small/9c/9cb0f3eb.jpg,White?,Yes
71y91zLg5IL,abo-images-small/images/small/9c/9cb0f3eb.jpg,Phonecase?,Yes
61KRdalE2gL,abo-images-small/images/small/70/701bb487.jpg,What letter is present?,L
61KRdalE2gL,abo-images-small/images/small/70/701bb487.jpg,Is there a camera hole?,Yes
61KRdalE2gL,abo-images-small/images/small/70/701bb487.jpg,What color is the letter?,Gold
61KRdalE2gL,abo-images-small/images/small/70/701bb487.jpg,What is the material?,Plastic
61KRdalE2gL,abo-images-small/images/small/70/701bb487.jpg,Is the phone case for Vivo?,No
71vRQcEM34L,abo-images-small/images/small/4c/4cf458a1.jpg,Is it dark?,Yes
71vRQcEM34L,abo-images-small/images/small/4c/4cf458a1.jpg,Is there water?,Yes
71vRQcEM34L,abo-images-small/images/small/4c/4cf458a1.jpg,Is it rectangular?,Yes
71vRQcEM34L,abo-images-small/images/small/4c/4cf458a1.jpg,Is it for Sony?,Yes
71vRQcEM34L,abo-images-small/images/small/4c/4cf458a1.jpg,Is moon visible?,Yes
71FasW8Es8L,abo-images-small/images/small/55/55f6075b.jpg,Patterned?,Yes
71FasW8Es8L,abo-images-small/images/small/55/55f6075b.jpg,Circular?,Panda
71FasW8Es8L,abo-images-small/images/small/55/55f6075b.jpg,Material?,Silicon
71FasW8Es8L,abo-images-small/images/small/55/55f6075b.jpg,Many?,Pandas
71FasW8Es8L,abo-images-small/images/small/55/55f6075b.jpg,Case?,Phone
819GFFuPMOL,abo-images-small/images/small/1c/1c903db6.jpg,Is it colored?,Yes
819GFFuPMOL,abo-images-small/images/small/1c/1c903db6.jpg,Is it animal?,Yes
819GFFuPMOL,abo-images-small/images/small/1c/1c903db6.jpg,Is it phone?,Yes
819GFFuPMOL,abo-images-small/images/small/1c/1c903db6.jpg,Is it hard?,Yes
819GFFuPMOL,abo-images-small/images/small/1c/1c903db6.jpg,Are there circles?,Yes
815gpUsg7UL,abo-images-small/images/small/f6/f66029b0.jpg,Is there a camera?,Yes
815gpUsg7UL,abo-images-small/images/small/f6/f66029b0.jpg,Is it blue?,Yes
815gpUsg7UL,abo-images-small/images/small/f6/f66029b0.jpg,Is it rectangular?,Yes
