image_id,full_image_path,question,answer
71ATpHWBD6L,abo-images-small/images/small\72/72692df2.jpg,Does the image show a camera?,Yes
71ATpHWBD6L,abo-images-small/images/small\72/72692df2.jpg,Is the pattern uniform?,No
71ATpHWBD6L,abo-images-small/images/small\72/72692df2.jpg,Are edges rounded?,Yes
71ATpHWBD6L,abo-images-small/images/small\72/72692df2.jpg,Is the surface smooth?,Textured
81a3+anr3AL,abo-images-small/images/small\db/dbafe90d.jpg,What text is printed?,Easy
81a3+anr3AL,abo-images-small/images/small\db/dbafe90d.jpg,Is the case dark?,Yes
81a3+anr3AL,abo-images-small/images/small\db/dbafe90d.jpg,Is the camera cutout circular?,No
81a3+anr3AL,abo-images-small/images/small\db/dbafe90d.jpg,Are there curved lines?,Yes
81a3+anr3AL,abo-images-small/images/small\db/dbafe90d.jpg,Is the background uniform?,No
71eVndnfBoL,abo-images-small/images/small\33/332c4a67.jpg,Is there a camera?,Yes
71eVndnfBoL,abo-images-small/images/small\33/332c4a67.jpg,What color is dominant?,Orange
71eVndnfBoL,abo-images-small/images/small\33/332c4a67.jpg,Are there curves?,No
71eVndnfBoL,abo-images-small/images/small\33/332c4a67.jpg,Is there white?,Yes
71eVndnfBoL,abo-images-small/images/small\33/332c4a67.jpg,Is the image rectangular?,Yes
61zZaM1Oy3L,abo-images-small/images/small\54/54312862.jpg,Is the candle lit?,Yes
61zZaM1Oy3L,abo-images-small/images/small\54/54312862.jpg,What shape is the candle?,Square
61zZaM1Oy3L,abo-images-small/images/small\54/54312862.jpg,What color is the flame?,Yellow
61zZaM1Oy3L,abo-images-small/images/small\54/54312862.jpg,Is there a visible logo?,No
61zZaM1Oy3L,abo-images-small/images/small\54/54312862.jpg,Are there embellishments present?,Yes
71OggOe--jL,abo-images-small/images/small\92/924a8639.jpg,What color is the case?,Orange
71OggOe--jL,abo-images-small/images/small\92/924a8639.jpg,What shape is the phone case?,Rectangle
71OggOe--jL,abo-images-small/images/small\92/924a8639.jpg,What number is featured?,Ten
71OggOe--jL,abo-images-small/images/small\92/924a8639.jpg,How many holes are visible?,Two
71OggOe--jL,abo-images-small/images/small\92/924a8639.jpg,Is the object flat?,No
81JYvchMDcL,abo-images-small/images/small\4a/4a54225d.jpg,Is there a camera?,Yes
81JYvchMDcL,abo-images-small/images/small\4a/4a54225d.jpg,What is the dominant color?,Green
81JYvchMDcL,abo-images-small/images/small\4a/4a54225d.jpg,Is there red?,Yes
81JYvchMDcL,abo-images-small/images/small\4a/4a54225d.jpg,Is the design smooth?,No
81JYvchMDcL,abo-images-small/images/small\4a/4a54225d.jpg,Is the case curved?,Straight
81YTLJC4UML,abo-images-small/images/small\17/176ec0d2.jpg,Is there a camera?,Yes
81YTLJC4UML,abo-images-small/images/small\17/176ec0d2.jpg,What shape is this item?,Rectangular
81YTLJC4UML,abo-images-small/images/small\17/176ec0d2.jpg,Is there a brick pattern?,Yes
81YTLJC4UML,abo-images-small/images/small\17/176ec0d2.jpg,What color is the brick pattern?,Orange
81YTLJC4UML,abo-images-small/images/small\17/176ec0d2.jpg,Are there any buttons?,No
71T6YtLgXUL,abo-images-small/images/small\a5/a5dae80a.jpg,Is there velcro?,Yes
71T6YtLgXUL,abo-images-small/images/small\a5/a5dae80a.jpg,What color are the sandals?,Gold
71T6YtLgXUL,abo-images-small/images/small\a5/a5dae80a.jpg,Is there a strap?,Yes
71T6YtLgXUL,abo-images-small/images/small\a5/a5dae80a.jpg,Are the sandals flat?,Yes
71T6YtLgXUL,abo-images-small/images/small\a5/a5dae80a.jpg,Is the sole brown?,Yes
71XcRmnQygL,abo-images-small/images/small\bc/bcf5d669.jpg,What animal appears multiple times?,Panda
71XcRmnQygL,abo-images-small/images/small\bc/bcf5d669.jpg,Is there a camera opening?,Yes
71XcRmnQygL,abo-images-small/images/small\bc/bcf5d669.jpg,What shape is the Apple logo?,Apple
71XcRmnQygL,abo-images-small/images/small\bc/bcf5d669.jpg,Is the case light?,White
71XcRmnQygL,abo-images-small/images/small\bc/bcf5d669.jpg,Are the pandas similar?,Black
81AYrNCxBFL,abo-images-small/images/small\7c/7c749c0d.jpg,Is there text?,Yes
81AYrNCxBFL,abo-images-small/images/small\7c/7c749c0d.jpg,What is the background color?,Gray
81AYrNCxBFL,abo-images-small/images/small\7c/7c749c0d.jpg,What is the shape?,Rectangle
81AYrNCxBFL,abo-images-small/images/small\7c/7c749c0d.jpg,Is the text italicized?,Yes
81AYrNCxBFL,abo-images-small/images/small\7c/7c749c0d.jpg,How many words are visible?,Two
71JQnzWkjPL,abo-images-small/images/small\70/70a61c63.jpg,Is there a camera?,Yes
71JQnzWkjPL,abo-images-small/images/small\70/70a61c63.jpg,What color is the rectangle at the bottom?,Red
71JQnzWkjPL,abo-images-small/images/small\70/70a61c63.jpg,Is the cover patterned?,Yes
71JQnzWkjPL,abo-images-small/images/small\70/70a61c63.jpg,Is there an opening at the bottom?,Yes
71JQnzWkjPL,abo-images-small/images/small\70/70a61c63.jpg,Is the case rectangular?,Yes
61XJ-TWeR0L,abo-images-small/images/small\a1/a19f9bec.jpg,What color is it?,Black
61XJ-TWeR0L,abo-images-small/images/small\a1/a19f9bec.jpg,Is there a heart?,Yes
61XJ-TWeR0L,abo-images-small/images/small\a1/a19f9bec.jpg,Is the design centered?,Yes
61XJ-TWeR0L,abo-images-small/images/small\a1/a19f9bec.jpg,What is printed?,Meow
61XJ-TWeR0L,abo-images-small/images/small\a1/a19f9bec.jpg,How many camera holes?,Two
815QRRlHFBL,abo-images-small/images/small\77/776a51cc.jpg,How many colors?,Three
815QRRlHFBL,abo-images-small/images/small\77/776a51cc.jpg,Is there a camera?,Yes
815QRRlHFBL,abo-images-small/images/small\77/776a51cc.jpg,Is the cover rectangular?,Yes
815QRRlHFBL,abo-images-small/images/small\77/776a51cc.jpg,What is the camera's shape?,Circle
815QRRlHFBL,abo-images-small/images/small\77/776a51cc.jpg,Is there a fingerprint sensor?,Yes
81RAR28-IQL,abo-images-small/images/small\cd/cd8b24cd.jpg,Are these shoes laced?,No
81RAR28-IQL,abo-images-small/images/small\cd/cd8b24cd.jpg,What shape is the toe?,Round
81RAR28-IQL,abo-images-small/images/small\cd/cd8b24cd.jpg,Is there a pull-tab?,Yes
81RAR28-IQL,abo-images-small/images/small\cd/cd8b24cd.jpg,What color is the sole?,White
81RAR28-IQL,abo-images-small/images/small\cd/cd8b24cd.jpg,What is the shoe's main color?,Yellow
71JM-iyXWqL,abo-images-small/images/small\3b/3bb68dbf.jpg,What is on case?,Bird
71JM-iyXWqL,abo-images-small/images/small\3b/3bb68dbf.jpg,How many lenses shown?,Three
71JM-iyXWqL,abo-images-small/images/small\3b/3bb68dbf.jpg,What direction is bird?,Left
71JM-iyXWqL,abo-images-small/images/small\3b/3bb68dbf.jpg,What shape are berries?,Round
71JM-iyXWqL,abo-images-small/images/small\3b/3bb68dbf.jpg,How many colors present?,Multiple
71XJuX0WvxL,abo-images-small/images/small\fe/fe22c32b.jpg,What shape is this?,Rectangular
71XJuX0WvxL,abo-images-small/images/small\fe/fe22c32b.jpg,Are there stripes?,Yes
71XJuX0WvxL,abo-images-small/images/small\fe/fe22c32b.jpg,What is the predominant color?,Pink
71XJuX0WvxL,abo-images-small/images/small\fe/fe22c32b.jpg,Is there a camera hole?,Yes
71XJuX0WvxL,abo-images-small/images/small\fe/fe22c32b.jpg,How many gold stripes?,Three
61RJnKPVVvL,abo-images-small/images/small\fa/fa7128ce.jpg,What letter is visible?,R
61RJnKPVVvL,abo-images-small/images/small\fa/fa7128ce.jpg,What color surrounds the letter?,Blue
61RJnKPVVvL,abo-images-small/images/small\fa/fa7128ce.jpg,Are there cutouts?,Yes
61RJnKPVVvL,abo-images-small/images/small\fa/fa7128ce.jpg,Is the design floral?,Yes
61RJnKPVVvL,abo-images-small/images/small\fa/fa7128ce.jpg,What direction does the letter face?,Right
71N2OA6BiWL,abo-images-small/images/small\bf/bf1a7b52.jpg,Is there a lake?,Yes
71N2OA6BiWL,abo-images-small/images/small\bf/bf1a7b52.jpg,Is there a reflection?,Yes
71N2OA6BiWL,abo-images-small/images/small\bf/bf1a7b52.jpg,What color is the background?,Blue
71N2OA6BiWL,abo-images-small/images/small\bf/bf1a7b52.jpg,Is there a camera?,Yes
71N2OA6BiWL,abo-images-small/images/small\bf/bf1a7b52.jpg,Is it daytime?,No
51kEup53sNL,abo-images-small/images/small\1d/1d3513c2.jpg,Is there text visible?,Yes
51kEup53sNL,abo-images-small/images/small\1d/1d3513c2.jpg,What shape is on the shirt?,Bow
51kEup53sNL,abo-images-small/images/small\1d/1d3513c2.jpg,How many lenses are there?,Three
51kEup53sNL,abo-images-small/images/small\1d/1d3513c2.jpg,What is the girl holding?,Camera
51kEup53sNL,abo-images-small/images/small\1d/1d3513c2.jpg,What is the girl's hair in?,Bun
71g6xGbLIEL,abo-images-small/images/small\66/662881d1.jpg,How many butterflies?,Three
71g6xGbLIEL,abo-images-small/images/small\66/662881d1.jpg,What is the background color?,Blue
71g6xGbLIEL,abo-images-small/images/small\66/662881d1.jpg,Is there a camera hole?,Yes
71g6xGbLIEL,abo-images-small/images/small\66/662881d1.jpg,Are the butterflies identical?,No
71g6xGbLIEL,abo-images-small/images/small\66/662881d1.jpg,Is there reflection visible?,Yes
71AhrmdXSaL,abo-images-small/images/small\cd/cd2f3db6.jpg,Is there text?,Yes
71AhrmdXSaL,abo-images-small/images/small\cd/cd2f3db6.jpg,What color is the text?,Gold
71AhrmdXSaL,abo-images-small/images/small\cd/cd2f3db6.jpg,Is there a camera hole?,Yes
71AhrmdXSaL,abo-images-small/images/small\cd/cd2f3db6.jpg,What color is the case?,Black
71AhrmdXSaL,abo-images-small/images/small\cd/cd2f3db6.jpg,How many words are visible?,Two
71x501T4HaL,abo-images-small/images/small\41/4160baf1.jpg,What animal is pictured?,Dog
71x501T4HaL,abo-images-small/images/small\41/4160baf1.jpg,Is the dog black?,Yes
71x501T4HaL,abo-images-small/images/small\41/4160baf1.jpg,What is the case's color?,White
71x501T4HaL,abo-images-small/images/small\41/4160baf1.jpg,Is the cover design detailed?,Yes
71x501T4HaL,abo-images-small/images/small\41/4160baf1.jpg,Is there snow present?,Yes
81Jo-daYs5L,abo-images-small/images/small\c4/c4e71c93.jpg,Is there a camera?,Yes
81Jo-daYs5L,abo-images-small/images/small\c4/c4e71c93.jpg,What color is the sky-like feature?,Orange
81Jo-daYs5L,abo-images-small/images/small\c4/c4e71c93.jpg,Is the background dark?,Yes
81Jo-daYs5L,abo-images-small/images/small\c4/c4e71c93.jpg,Are there discernible shapes?,Yes
81Jo-daYs5L,abo-images-small/images/small\c4/c4e71c93.jpg,Is there a button?,Silver
71ReYanZujL,abo-images-small/images/small\5f/5f62a8ef.jpg,What color are the flowers?,White
71ReYanZujL,abo-images-small/images/small\5f/5f62a8ef.jpg,Is there a camera?,Yes
71ReYanZujL,abo-images-small/images/small\5f/5f62a8ef.jpg,What is pictured?,Flowers
71ReYanZujL,abo-images-small/images/small\5f/5f62a8ef.jpg,Is the background blurry?,Yes
71ReYanZujL,abo-images-small/images/small\5f/5f62a8ef.jpg,Is there an opening?,Hole
71G0dz4o6LL,abo-images-small/images/small\8a/8ab0c991.jpg,What is the phone color?,Blue
71G0dz4o6LL,abo-images-small/images/small\8a/8ab0c991.jpg,Is there a camera?,Yes
71G0dz4o6LL,abo-images-small/images/small\8a/8ab0c991.jpg,Is there an apple visible?,Yes
71G0dz4o6LL,abo-images-small/images/small\8a/8ab0c991.jpg,Are flowers visible?,Yes
71G0dz4o6LL,abo-images-small/images/small\8a/8ab0c991.jpg,Is the background white?,Yes
61CYJJz7iaL,abo-images-small/images/small\3f/3ff574a9.jpg,Is there a drawing?,Yes
61CYJJz7iaL,abo-images-small/images/small\3f/3ff574a9.jpg,What is the cover's color?,Black
61CYJJz7iaL,abo-images-small/images/small\3f/3ff574a9.jpg,Is there a camera hole?,Yes
61CYJJz7iaL,abo-images-small/images/small\3f/3ff574a9.jpg,"Does it say ""MEOW""?",Yes
61CYJJz7iaL,abo-images-small/images/small\3f/3ff574a9.jpg,Is the heart white?,Yes
81ypfDq66rL,abo-images-small/images/small\b2/b2d7cb9b.jpg,What shape are the stripes?,Chevron
81ypfDq66rL,abo-images-small/images/small\b2/b2d7cb9b.jpg,What color are the dark stripes?,Grey
81ypfDq66rL,abo-images-small/images/small\b2/b2d7cb9b.jpg,Is there a camera hole?,Yes
81ypfDq66rL,abo-images-small/images/small\b2/b2d7cb9b.jpg,What shape is the camera hole?,Circle
81ypfDq66rL,abo-images-small/images/small\b2/b2d7cb9b.jpg,Is there a design?,Yes
71WOBYc9dRL,abo-images-small/images/small\aa/aaf5baa5.jpg,Is there a figure?,Yes
71WOBYc9dRL,abo-images-small/images/small\aa/aaf5baa5.jpg,What color is horizon?,Pink
71WOBYc9dRL,abo-images-small/images/small\aa/aaf5baa5.jpg,Is the sky clear?,No
71WOBYc9dRL,abo-images-small/images/small\aa/aaf5baa5.jpg,What is the location?,Seashore
71WOBYc9dRL,abo-images-small/images/small\aa/aaf5baa5.jpg,Is there a cutout?,Yes
71xclzuXcvL,abo-images-small/images/small\24/24e42277.jpg,What is the cover's shape?,Rectangular
71xclzuXcvL,abo-images-small/images/small\24/24e42277.jpg,Is there a camera cutout?,Yes
71xclzuXcvL,abo-images-small/images/small\24/24e42277.jpg,What direction is the pattern?,Vertical
71xclzuXcvL,abo-images-small/images/small\24/24e42277.jpg,Are the colors dark?,Yes
71xclzuXcvL,abo-images-small/images/small\24/24e42277.jpg,Are there many layers?,Many
81pVj6e-DML,abo-images-small/images/small\38/380f91ed.jpg,Is there stone?,Yes
81pVj6e-DML,abo-images-small/images/small\38/380f91ed.jpg,What shape is it?,Rectangular
81pVj6e-DML,abo-images-small/images/small\38/380f91ed.jpg,Is background blue?,Yes
81pVj6e-DML,abo-images-small/images/small\38/380f91ed.jpg,Is there greenery?,Yes
81pVj6e-DML,abo-images-small/images/small\38/380f91ed.jpg,Is it stacked?,Yes
