image_id,full_image_path,question,answer
71VT9z05tWL,abo-images-small/images/small/d4/d4f5242e.jpg,How many camera lenses are visible?,Two
71VT9z05tWL,abo-images-small/images/small/d4/d4f5242e.jpg,Is the apple logo covered or exposed?,Exposed
71VT9z05tWL,abo-images-small/images/small/d4/d4f5242e.jpg,Are the flowers evenly distributed?,No
71VT9z05tWL,abo-images-small/images/small/d4/d4f5242e.jpg,What is the flowers' primary orientation?,Vertical
413bKcUFyLL,abo-images-small/images/small/33/338a004c.jpg,What color is the frame?,Black
413bKcUFyLL,abo-images-small/images/small/33/338a004c.jpg,How many legs are visible?,Eight
413bKcUFyLL,abo-images-small/images/small/33/338a004c.jpg,Is the frame higher on the left or right?,Same
413bKcUFyLL,abo-images-small/images/small/33/338a004c.jpg,Are any support bars bent or straight?,Straight
413bKcUFyLL,abo-images-small/images/small/33/338a004c.jpg,Are the square openings similarly sized?,Yes
71utGOvVrdL,abo-images-small/images/small/c2/c2e11eef.jpg,What color is the phone cover?,Black
71utGOvVrdL,abo-images-small/images/small/c2/c2e11eef.jpg,How many cutouts are visible?,One
71utGOvVrdL,abo-images-small/images/small/c2/c2e11eef.jpg,Is the heart above or below the camera?,Below
71utGOvVrdL,abo-images-small/images/small/c2/c2e11eef.jpg,What shape is inside the heart outline?,Silhouette
71utGOvVrdL,abo-images-small/images/small/c2/c2e11eef.jpg,Is the red area textured or smooth?,Textured
71DQC8VG5NL,abo-images-small/images/small/92/92a7d45a.jpg,What color are most of the flowers?,Pink
71DQC8VG5NL,abo-images-small/images/small/92/92a7d45a.jpg,How many flowers are fully open?,Two
71DQC8VG5NL,abo-images-small/images/small/92/92a7d45a.jpg,Is the metal part on the phone case closer to the top or the bottom?,Top
71DQC8VG5NL,abo-images-small/images/small/92/92a7d45a.jpg,Is there more visible dark background or visible flowers?,Background
71DQC8VG5NL,abo-images-small/images/small/92/92a7d45a.jpg,What shape are most of the petals?,Rounded
71F8Td15VdL,abo-images-small/images/small/40/40e2fb7a.jpg,What is the dominant color?,Purple
71F8Td15VdL,abo-images-small/images/small/40/40e2fb7a.jpg,How many circular cutouts are visible?,Two
71F8Td15VdL,abo-images-small/images/small/40/40e2fb7a.jpg,Are most flowers fully open or partially closed?,Open
71F8Td15VdL,abo-images-small/images/small/40/40e2fb7a.jpg,Is the camera cutout above or below the flash?,Above
71F8Td15VdL,abo-images-small/images/small/40/40e2fb7a.jpg,Are the lighter colored flowers clustered on the left or right?,Right
71m2R2MIAgL,abo-images-small/images/small/fe/fee9a176.jpg,What color predominates?,Red
71m2R2MIAgL,abo-images-small/images/small/fe/fee9a176.jpg,How many visible buttons?,One
71m2R2MIAgL,abo-images-small/images/small/fe/fee9a176.jpg,What is above the camera?,Flash
71m2R2MIAgL,abo-images-small/images/small/fe/fee9a176.jpg,What corner is darkest?,Left
71m2R2MIAgL,abo-images-small/images/small/fe/fee9a176.jpg,Where is the speaker?,Bottom
71vDUGn7TlL,abo-images-small/images/small/8c/8cb73070.jpg,What color are the leaves?,Green
71vDUGn7TlL,abo-images-small/images/small/8c/8cb73070.jpg,How many leaves are partially visible?,Seven
71vDUGn7TlL,abo-images-small/images/small/8c/8cb73070.jpg,What shape does the stem form?,Curve
71vDUGn7TlL,abo-images-small/images/small/8c/8cb73070.jpg,Is the central leaf larger or smaller than the top-most leaf?,Larger
71vDUGn7TlL,abo-images-small/images/small/8c/8cb73070.jpg,What colored button is present on the phone cover?,Blue
71Uv2s6AqqL,abo-images-small/images/small/92/9240848f.jpg,What color is the goose's beak?,Orange
71Uv2s6AqqL,abo-images-small/images/small/92/9240848f.jpg,How many lenses are visible?,One
71Uv2s6AqqL,abo-images-small/images/small/92/9240848f.jpg,What direction is the goose facing?,Right
71Uv2s6AqqL,abo-images-small/images/small/92/9240848f.jpg,Is the goose in the top or bottom half?,Bottom
71Uv2s6AqqL,abo-images-small/images/small/92/9240848f.jpg,What animal is featured?,Goose
618kBI6K9bL,abo-images-small/images/small/eb/eb62994d.jpg,What color are the cases?,Black
618kBI6K9bL,abo-images-small/images/small/eb/eb62994d.jpg,How many cases are displayed?,Four
618kBI6K9bL,abo-images-small/images/small/eb/eb62994d.jpg,Which case is fully open?,Right
618kBI6K9bL,abo-images-small/images/small/eb/eb62994d.jpg,How many card slots visible?,Three
618kBI6K9bL,abo-images-small/images/small/eb/eb62994d.jpg,Which case has the most features?,Bottom
81BORGCkJsL,abo-images-small/images/small/66/66a4848a.jpg,What color is dominant?,Yellow
81BORGCkJsL,abo-images-small/images/small/66/66a4848a.jpg,What shape is visible?,Circle
81BORGCkJsL,abo-images-small/images/small/66/66a4848a.jpg,Is the logo centered?,Yes
81BORGCkJsL,abo-images-small/images/small/66/66a4848a.jpg,Is green below yellow?,Yes
81BORGCkJsL,abo-images-small/images/small/66/66a4848a.jpg,Is design symmetrical?,No
61OGHK-ZZ8L,abo-images-small/images/small/41/416313cf.jpg,What color is the case?,Pink
61OGHK-ZZ8L,abo-images-small/images/small/41/416313cf.jpg,How many camera lenses are visible?,Four
61OGHK-ZZ8L,abo-images-small/images/small/41/416313cf.jpg,What is the kitten holding?,Strawberry
61OGHK-ZZ8L,abo-images-small/images/small/41/416313cf.jpg,Where is the kitten located?,Center
61OGHK-ZZ8L,abo-images-small/images/small/41/416313cf.jpg,Is the background lighter above or below the cat?,Above
61XXhH9OkTL,abo-images-small/images/small/9d/9d9b3092.jpg,What letter is displayed?,M
61XXhH9OkTL,abo-images-small/images/small/9d/9d9b3092.jpg,What color is the background?,Blue
61XXhH9OkTL,abo-images-small/images/small/9d/9d9b3092.jpg,How many cutouts are visible?,One
61XXhH9OkTL,abo-images-small/images/small/9d/9d9b3092.jpg,Is the letter above or below the golden design?,Between
61XXhH9OkTL,abo-images-small/images/small/9d/9d9b3092.jpg,Is the camera lens hole circular?,Yes
71O8cWgJaPL,abo-images-small/images/small/3a/3a9f8bf1.jpg,What color are most flowers?,Pink
71O8cWgJaPL,abo-images-small/images/small/3a/3a9f8bf1.jpg,How many visible flowers contain yellow?,One
71O8cWgJaPL,abo-images-small/images/small/3a/3a9f8bf1.jpg,Which flower is nearest camera?,Bottom
71O8cWgJaPL,abo-images-small/images/small/3a/3a9f8bf1.jpg,Does the top have more flowers?,Yes
71O8cWgJaPL,abo-images-small/images/small/3a/3a9f8bf1.jpg,What is object's function?,Protection
61adY19vlOL,abo-images-small/images/small/20/204b69d6.jpg,What color is the background?,Blue
61adY19vlOL,abo-images-small/images/small/20/204b69d6.jpg,How many full flowers are visible?,Four
61adY19vlOL,abo-images-small/images/small/20/204b69d6.jpg,Is the camera lens closer to the top or bottom?,Top
61adY19vlOL,abo-images-small/images/small/20/204b69d6.jpg,Are there more flowers or leaves?,Flowers
61adY19vlOL,abo-images-small/images/small/20/204b69d6.jpg,What shape is the camera cutout?,Oval
71TXjHOqS1L,abo-images-small/images/small/24/24fad19c.jpg,What color is the phone case?,Pink
71TXjHOqS1L,abo-images-small/images/small/24/24fad19c.jpg,How many eyes does the depicted face have?,Two
71TXjHOqS1L,abo-images-small/images/small/24/24fad19c.jpg,Is more of the face outline black or pink?,Pink
71TXjHOqS1L,abo-images-small/images/small/24/24fad19c.jpg,Where is the camera located on the phone?,Top
71TXjHOqS1L,abo-images-small/images/small/24/24fad19c.jpg,What is the shape of the aperture where the camera lens peeks out?,Circle
712tkNnri8L,abo-images-small/images/small/29/299883d3.jpg,What color is the bottom heart?,Red
712tkNnri8L,abo-images-small/images/small/29/299883d3.jpg,How many camera lenses are visible?,Four
712tkNnri8L,abo-images-small/images/small/29/299883d3.jpg,What pattern is on two hearts?,Gingham
712tkNnri8L,abo-images-small/images/small/29/299883d3.jpg,Is the topmost heart larger than the bottom heart?,Smaller
712tkNnri8L,abo-images-small/images/small/29/299883d3.jpg,Where is the speaker grill relative to the camera lenses?,Above
71mhvt9cWXL,abo-images-small/images/small/af/af3e02b4.jpg,What color is the heart?,Red
71mhvt9cWXL,abo-images-small/images/small/af/af3e02b4.jpg,How many openings are visible?,Two
71mhvt9cWXL,abo-images-small/images/small/af/af3e02b4.jpg,Is the silhouette inside or outside the heart?,Inside
71mhvt9cWXL,abo-images-small/images/small/af/af3e02b4.jpg,What shape is the main design?,Heart
71mhvt9cWXL,abo-images-small/images/small/af/af3e02b4.jpg,Is the camera lens closer to the top or bottom?,Top
81pi1h44KLL,abo-images-small/images/small/b3/b3a4969d.jpg,What color is the case?,Brown
81pi1h44KLL,abo-images-small/images/small/b3/b3a4969d.jpg,"How many ""bricks"" are visible?",Eight
81pi1h44KLL,abo-images-small/images/small/b3/b3a4969d.jpg,Is the camera hole centered?,Yes
81pi1h44KLL,abo-images-small/images/small/b3/b3a4969d.jpg,Which brick is largest?,Bottom
81pi1h44KLL,abo-images-small/images/small/b3/b3a4969d.jpg,What shape is the hole?,Circle
717WMiIY6SL,abo-images-small/images/small/a2/a2f25d8f.jpg,What color is the bottom block?,Orange
717WMiIY6SL,abo-images-small/images/small/a2/a2f25d8f.jpg,How many colors are visible?,Four
717WMiIY6SL,abo-images-small/images/small/a2/a2f25d8f.jpg,Is red above orange?,Yes
717WMiIY6SL,abo-images-small/images/small/a2/a2f25d8f.jpg,What is the shape of the camera cutout?,Oval
717WMiIY6SL,abo-images-small/images/small/a2/a2f25d8f.jpg,Does the design appear painted?,Yes
81fuimZu1WL,abo-images-small/images/small/5c/5ca09487.jpg,What color surrounds the camera?,Blue
81fuimZu1WL,abo-images-small/images/small/5c/5ca09487.jpg,How many camera holes are visible?,Two
81fuimZu1WL,abo-images-small/images/small/5c/5ca09487.jpg,"What word is positioned above ""Boss""?",Girl
81fuimZu1WL,abo-images-small/images/small/5c/5ca09487.jpg,Is more pink or white visible?,Pink
81fuimZu1WL,abo-images-small/images/small/5c/5ca09487.jpg,What is the case's primary function?,Protection
71-Hz0AcxkL,abo-images-small/images/small/8b/8be6fcd2.jpg,What word is on the cover?,Girl
71-Hz0AcxkL,abo-images-small/images/small/8b/8be6fcd2.jpg,What color is the background?,Brown
71-Hz0AcxkL,abo-images-small/images/small/8b/8be6fcd2.jpg,How many camera lenses are visible?,Three
71-Hz0AcxkL,abo-images-small/images/small/8b/8be6fcd2.jpg,Is the word 'Boss' above or below 'Girl'?,Below
71-Hz0AcxkL,abo-images-small/images/small/8b/8be6fcd2.jpg,What is the prominent shape?,Rectangle
71B-rKFLyRL,abo-images-small/images/small/21/214e4067.jpg,What color are most of the flowers?,Red
71B-rKFLyRL,abo-images-small/images/small/21/214e4067.jpg,How many flowers are fully visible?,Three
71B-rKFLyRL,abo-images-small/images/small/21/214e4067.jpg,Is the camera hole centered?,Yes
71B-rKFLyRL,abo-images-small/images/small/21/214e4067.jpg,Are the leaves lighter or darker than the background?,Lighter
71B-rKFLyRL,abo-images-small/images/small/21/214e4067.jpg,Is the lower left flower closer or farther from the camera hole?,Farther
81UCy6wGfxL,abo-images-small/images/small/9d/9d3f4327.jpg,What color is the text?,Yellow
81UCy6wGfxL,abo-images-small/images/small/9d/9d3f4327.jpg,How many visible camera lens openings are there?,One
81UCy6wGfxL,abo-images-small/images/small/9d/9d3f4327.jpg,Is 'Super' above or below 'Girl'?,Above
81UCy6wGfxL,abo-images-small/images/small/9d/9d3f4327.jpg,What is the most prominent color on the phone case?,Black
81UCy6wGfxL,abo-images-small/images/small/9d/9d3f4327.jpg,Is the camera lens positioned in the center or off-center?,Center
81dXwlO0qtL,abo-images-small/images/small/82/82414967.jpg,What shape dominates the image?,Heart
81dXwlO0qtL,abo-images-small/images/small/82/82414967.jpg,How many hearts are visible?,Sixteen
81dXwlO0qtL,abo-images-small/images/small/82/82414967.jpg,What color is at the bottom of most hearts?,Pink
81dXwlO0qtL,abo-images-small/images/small/82/82414967.jpg,Is the lens closer to the top or middle?,Top
81dXwlO0qtL,abo-images-small/images/small/82/82414967.jpg,Are the hearts perfectly aligned?,No
71vdcpwKt5L,abo-images-small/images/small/1a/1a2e9d6c.jpg,What color dominates the image?,Purple
71vdcpwKt5L,abo-images-small/images/small/1a/1a2e9d6c.jpg,What shape is at the bottom center?,Circle
71vdcpwKt5L,abo-images-small/images/small/1a/1a2e9d6c.jpg,Is the camera hole on the right or left?,Left
71vdcpwKt5L,abo-images-small/images/small/1a/1a2e9d6c.jpg,Does the pattern consist mostly of vertical or horizontal lines?,Vertical
71vdcpwKt5L,abo-images-small/images/small/1a/1a2e9d6c.jpg,What is the relative size of the home button compared to the camera lens?,Larger
81gNXbXnmzL,abo-images-small/images/small/6f/6fe17adf.jpg,What shape dominates the design?,Heart
81gNXbXnmzL,abo-images-small/images/small/6f/6fe17adf.jpg,What color is the background?,Pink
81gNXbXnmzL,abo-images-small/images/small/6f/6fe17adf.jpg,How many hearts are visible?,Fifteen
81gNXbXnmzL,abo-images-small/images/small/6f/6fe17adf.jpg,Where is the camera cutout located?,Top
81gNXbXnmzL,abo-images-small/images/small/6f/6fe17adf.jpg,Which heart is darkest?,Bottom
81qoxPp-VrL,abo-images-small/images/small/e3/e305fa26.jpg,What color is the bottom right?,Yellow
81qoxPp-VrL,abo-images-small/images/small/e3/e305fa26.jpg,How many camera lenses are visible?,Two
81qoxPp-VrL,abo-images-small/images/small/e3/e305fa26.jpg,Is the power button closer to the top or bottom?,Top
81qoxPp-VrL,abo-images-small/images/small/e3/e305fa26.jpg,What is the most prominent color?,Pink
81qoxPp-VrL,abo-images-small/images/small/e3/e305fa26.jpg,Where is the fingerprint sensor located?,Center
812Lq7CzkLL,abo-images-small/images/small/6b/6bd000d7.jpg,What color dominates the right side?,Blue
812Lq7CzkLL,abo-images-small/images/small/6b/6bd000d7.jpg,How many cutouts are visible?,One
812Lq7CzkLL,abo-images-small/images/small/6b/6bd000d7.jpg,Is the brown paint vertically oriented?,Yes
812Lq7CzkLL,abo-images-small/images/small/6b/6bd000d7.jpg,Does the left side contain more brown or blue?,Brown
812Lq7CzkLL,abo-images-small/images/small/6b/6bd000d7.jpg,Is the cutout centered?,No
71KayPW6MOL,abo-images-small/images/small/58/58990e88.jpg,What color is most prominent?,Blue
71KayPW6MOL,abo-images-small/images/small/58/58990e88.jpg,How many holes are visible?,One
71KayPW6MOL,abo-images-small/images/small/58/58990e88.jpg,Is white mostly on left or right?,Left
71KayPW6MOL,abo-images-small/images/small/58/58990e88.jpg,Is there more blue or black?,Blue
71KayPW6MOL,abo-images-small/images/small/58/58990e88.jpg,What shape is the hole?,Oval
71LI7wOwtML,abo-images-small/images/small/57/576e71b0.jpg,What color is the sky?,Blue
71LI7wOwtML,abo-images-small/images/small/57/576e71b0.jpg,How many fingers are visible?,Two
71LI7wOwtML,abo-images-small/images/small/57/576e71b0.jpg,What shape is the painted image?,Heart
71LI7wOwtML,abo-images-small/images/small/57/576e71b0.jpg,"Is the camera lens on the top, bottom, or side?",Top
71LI7wOwtML,abo-images-small/images/small/57/576e71b0.jpg,What is the most prominent color on the heart?,Red
71W9kVa452L,abo-images-small/images/small/50/50517367.jpg,What color is the background?,Black
71W9kVa452L,abo-images-small/images/small/50/50517367.jpg,How many heart shapes are visible?,Two
71W9kVa452L,abo-images-small/images/small/50/50517367.jpg,What word appears at the top?,Happy
71W9kVa452L,abo-images-small/images/small/50/50517367.jpg,Is the camera hole circular or square?,Circular
71W9kVa452L,abo-images-small/images/small/50/50517367.jpg,"Are the words ""girls"" and ""are"" vertically or horizontally aligned?",Vertically
810rNI3sDjL,abo-images-small/images/small/47/47bb03c4.jpg,What color are the decorations?,White
810rNI3sDjL,abo-images-small/images/small/47/47bb03c4.jpg,How many camera lenses are visible?,Two
810rNI3sDjL,abo-images-small/images/small/47/47bb03c4.jpg,Is the pattern vertically symmetrical?,Yes
810rNI3sDjL,abo-images-small/images/small/47/47bb03c4.jpg,Which pattern is nearest to the camera lenses?,Top
810rNI3sDjL,abo-images-small/images/small/47/47bb03c4.jpg,What shape is most prominently repeated?,Oval
71zdLOxc9rL,abo-images-small/images/small/0a/0aa518db.jpg,What color is the circle?,Orange
71zdLOxc9rL,abo-images-small/images/small/0a/0aa518db.jpg,How many camera holes are visible?,One
71zdLOxc9rL,abo-images-small/images/small/0a/0aa518db.jpg,Is the purple more left or right?,Left
71zdLOxc9rL,abo-images-small/images/small/0a/0aa518db.jpg,Is the orange circle closer to the top or bottom?,Bottom
71zdLOxc9rL,abo-images-small/images/small/0a/0aa518db.jpg,Which color is vertically thicker?,Purple
81MYoj2vw6L,abo-images-small/images/small/e0/e065e48a.jpg,What color predominates?,Brown
81MYoj2vw6L,abo-images-small/images/small/e0/e065e48a.jpg,How many visible camera holes?,One
81MYoj2vw6L,abo-images-small/images/small/e0/e065e48a.jpg,Are lines diagonal?,Yes
81MYoj2vw6L,abo-images-small/images/small/e0/e065e48a.jpg,Is texture uniform?,Yes
81MYoj2vw6L,abo-images-small/images/small/e0/e065e48a.jpg,What is the dominant geometric shape?,Rectangle
718aqkSCU7L,abo-images-small/images/small/db/db262fff.jpg,What color is the background?,Pink
718aqkSCU7L,abo-images-small/images/small/db/db262fff.jpg,How many words are printed?,Two
718aqkSCU7L,abo-images-small/images/small/db/db262fff.jpg,"Is ""Girl"" above ""Boss""?",Yes
718aqkSCU7L,abo-images-small/images/small/db/db262fff.jpg,Is there more pink or black?,Pink
718aqkSCU7L,abo-images-small/images/small/db/db262fff.jpg,What shape is the case?,Rectangle
61wJ66QQmqL,abo-images-small/images/small/de/de67aba3.jpg,What color is the case's background?,Black
61wJ66QQmqL,abo-images-small/images/small/de/de67aba3.jpg,How many colors are visible in the crown design?,Two
61wJ66QQmqL,abo-images-small/images/small/de/de67aba3.jpg,Where is the word 'Queen' located?,Bottom
61wJ66QQmqL,abo-images-small/images/small/de/de67aba3.jpg,What is the shape of the cut-out for the camera?,Oval
61wJ66QQmqL,abo-images-small/images/small/de/de67aba3.jpg,Is the crown taller or shorter than the word below it?,Taller
81ivdZVPhxL,abo-images-small/images/small/19/192316d6.jpg,What color is the cover?,Orange
81ivdZVPhxL,abo-images-small/images/small/19/192316d6.jpg,How many squares are visible?,Seven
81ivdZVPhxL,abo-images-small/images/small/19/192316d6.jpg,Is the camera hole centered?,No
81ivdZVPhxL,abo-images-small/images/small/19/192316d6.jpg,Are lines parallel to each other?,Yes
81ivdZVPhxL,abo-images-small/images/small/19/192316d6.jpg,Does the pattern have dots?,Yes
61Sg4brjUPL,abo-images-small/images/small/b9/b9817fb4.jpg,What color is the disc?,Yellow
61Sg4brjUPL,abo-images-small/images/small/b9/b9817fb4.jpg,How many chains are visible?,One
61Sg4brjUPL,abo-images-small/images/small/b9/b9817fb4.jpg,"Is the ""Z"" lighter or darker than the disc?",Lighter
61Sg4brjUPL,abo-images-small/images/small/b9/b9817fb4.jpg,Is the chain positioned vertically or diagonally?,Vertically
61Sg4brjUPL,abo-images-small/images/small/b9/b9817fb4.jpg,What is the shape of the pendant?,Circle
71qzGscAKQL,abo-images-small/images/small/d9/d93af359.jpg,What color is the heart?,Red
71qzGscAKQL,abo-images-small/images/small/d9/d93af359.jpg,How many visible curves are present?,One
71qzGscAKQL,abo-images-small/images/small/d9/d93af359.jpg,Is the design centered?,Yes
71qzGscAKQL,abo-images-small/images/small/d9/d93af359.jpg,Is the face inside or outside the heart?,Inside
71qzGscAKQL,abo-images-small/images/small/d9/d93af359.jpg,What is the prominent color of the background?,Black
71-pTrd4OXL,abo-images-small/images/small/7d/7d5314df.jpg,What color is at the bottom?,Maroon
71-pTrd4OXL,abo-images-small/images/small/7d/7d5314df.jpg,How many cutouts are visible?,Two
71-pTrd4OXL,abo-images-small/images/small/7d/7d5314df.jpg,Is yellow above or below green?,Below
71-pTrd4OXL,abo-images-small/images/small/7d/7d5314df.jpg,Which shape is closest to the camera?,Square
71-pTrd4OXL,abo-images-small/images/small/7d/7d5314df.jpg,Does blue touch red?,No
