image_id,full_image_path,question,answer
71aofzVh1fL,abo-images-small/images/small\00/00dd0d5d.jpg,Is the bottle above or below the flowers?,Below
71aofzVh1fL,abo-images-small/images/small\00/00dd0d5d.jpg,What geometrical shape is the camera cutout?,Circle
71aofzVh1fL,abo-images-small/images/small\00/00dd0d5d.jpg,What hangs from the top of the cover?,String
61qYplGz1BL,abo-images-small/images/small\72/726bd2b8.jpg,What color is the background?,Blue
61qYplGz1BL,abo-images-small/images/small\72/726bd2b8.jpg,How many yellow flowers are visible?,Four
61qYplGz1BL,abo-images-small/images/small\72/726bd2b8.jpg,Is the dancer's dress longer than her arms?,Yes
61qYplGz1BL,abo-images-small/images/small\72/726bd2b8.jpg,What shape is the largest uncolored space?,Circle
61qYplGz1BL,abo-images-small/images/small\72/726bd2b8.jpg,Does the dancer appear to be moving right?,Left
71K49zIIvdL,abo-images-small/images/small\11/11a98052.jpg,What is the predominant color?,Black
71K49zIIvdL,abo-images-small/images/small\11/11a98052.jpg,How many circular shapes exist?,Two
71K49zIIvdL,abo-images-small/images/small\11/11a98052.jpg,Is the large circle centered?,No
71K49zIIvdL,abo-images-small/images/small\11/11a98052.jpg,Does light reflect?,Yes
71K49zIIvdL,abo-images-small/images/small\11/11a98052.jpg,What's most prominent?,Moon
71wbsPlIHBL,abo-images-small/images/small\14/1470bed1.jpg,How many iconic structures are silhouetted?,Four
71wbsPlIHBL,abo-images-small/images/small\14/1470bed1.jpg,Is the Eiffel Tower left or right of Big Ben?,Left
71wbsPlIHBL,abo-images-small/images/small\14/1470bed1.jpg,What color is at the top of the case?,Blue
71wbsPlIHBL,abo-images-small/images/small\14/1470bed1.jpg,Does the statue face the Eiffel Tower?,Yes
71wbsPlIHBL,abo-images-small/images/small\14/1470bed1.jpg,Is more of the image filled by triangles or silhouettes?,Triangles
81HskYGSQ6L,abo-images-small/images/small\b8/b83c2803.jpg,What color predominates?,Blue
81HskYGSQ6L,abo-images-small/images/small\b8/b83c2803.jpg,Is there visible text?,Yes
81HskYGSQ6L,abo-images-small/images/small\b8/b83c2803.jpg,How many openings are visible?,Two
81HskYGSQ6L,abo-images-small/images/small\b8/b83c2803.jpg,Where is the largest concentration of white?,Lower
81HskYGSQ6L,abo-images-small/images/small\b8/b83c2803.jpg,Is the upper opening round or square?,Round
7175W5Ej5TL,abo-images-small/images/small\3b/3bfe95fb.jpg,What main color is dominant?,Red
7175W5Ej5TL,abo-images-small/images/small\3b/3bfe95fb.jpg,How many camera lenses visible?,One
7175W5Ej5TL,abo-images-small/images/small\3b/3bfe95fb.jpg,Is the pattern symmetrical?,No
7175W5Ej5TL,abo-images-small/images/small\3b/3bfe95fb.jpg,Is the phone cover wider at the top?,No
7175W5Ej5TL,abo-images-small/images/small\3b/3bfe95fb.jpg,What is the most prominent pattern shape?,Swirls
71VakR+WhSL,abo-images-small/images/small\f1/f19ecf98.jpg,What color is the button?,Blue
71VakR+WhSL,abo-images-small/images/small\f1/f19ecf98.jpg,How many flowers face forward?,Two
71VakR+WhSL,abo-images-small/images/small\f1/f19ecf98.jpg,Is the camera centered?,No
71VakR+WhSL,abo-images-small/images/small\f1/f19ecf98.jpg,Which color flower is nearest top?,Pink
71VakR+WhSL,abo-images-small/images/small\f1/f19ecf98.jpg,Are there more pink or dark leaves?,Dark
71qqUKEpyQL,abo-images-small/images/small\e7/e75f2972.jpg,What background color is visible?,Black
71qqUKEpyQL,abo-images-small/images/small\e7/e75f2972.jpg,How many rainbow images are visible?,Several
71qqUKEpyQL,abo-images-small/images/small\e7/e75f2972.jpg,What shape appears with the rainbows?,Heart
71qqUKEpyQL,abo-images-small/images/small\e7/e75f2972.jpg,Are the rainbows above or below the unicorns?,Both
71qqUKEpyQL,abo-images-small/images/small\e7/e75f2972.jpg,What color is most prominent in the rainbows?,Pink
81FV8u2uO9L,abo-images-small/images/small\78/78e51d9b.jpg,What fruit is depicted?,Pineapple
81FV8u2uO9L,abo-images-small/images/small\78/78e51d9b.jpg,What is the cover's background color?,Black
81FV8u2uO9L,abo-images-small/images/small\78/78e51d9b.jpg,Is the pineapple completely visible?,No
81FV8u2uO9L,abo-images-small/images/small\78/78e51d9b.jpg,Is the camera hole round or square?,Round
81FV8u2uO9L,abo-images-small/images/small\78/78e51d9b.jpg,What is positioned furthest from the lens?,Pineapple
712VZBq31+L,abo-images-small/images/small\28/28860006.jpg,What is the background color?,Blue
712VZBq31+L,abo-images-small/images/small\28/28860006.jpg,How many words are visible?,Two
712VZBq31+L,abo-images-small/images/small\28/28860006.jpg,"Which object is above ""Prince""?",Crown
712VZBq31+L,abo-images-small/images/small\28/28860006.jpg,Is the camera lens left or right?,Left
712VZBq31+L,abo-images-small/images/small\28/28860006.jpg,"Which is larger, ""Mummy"" or ""Daddy""?",Daddy
81MemidbAIL,abo-images-small/images/small\dc/dcdf096c.jpg,What color dominates?,Pink
81MemidbAIL,abo-images-small/images/small\dc/dcdf096c.jpg,How many letters are visible?,Four
81MemidbAIL,abo-images-small/images/small\dc/dcdf096c.jpg,Is the camera lens vertical?,Yes
81MemidbAIL,abo-images-small/images/small\dc/dcdf096c.jpg,What is below the gray?,Pink
81MemidbAIL,abo-images-small/images/small\dc/dcdf096c.jpg,Are the letters uniform?,No
81BrUdweMlL,abo-images-small/images/small\11/11a91926.jpg,What color dominates the cover's right side?,Blue
81BrUdweMlL,abo-images-small/images/small\11/11a91926.jpg,How many circular features exist near the top?,Three
81BrUdweMlL,abo-images-small/images/small\11/11a91926.jpg,Does the brown pattern appear mostly on the left or right?,Left
81BrUdweMlL,abo-images-small/images/small\11/11a91926.jpg,Is the bottom opening wider than the top ones?,Wider
81BrUdweMlL,abo-images-small/images/small\11/11a91926.jpg,Which color appears closer: brown or blue?,Brown
71avBFFOdiL,abo-images-small/images/small\78/78085d18.jpg,What color are the flowers?,Pink
71avBFFOdiL,abo-images-small/images/small\78/78085d18.jpg,How many complete flowers are visible?,Nine
71avBFFOdiL,abo-images-small/images/small\78/78085d18.jpg,Is the camera cutout above or below the flash?,Above
71avBFFOdiL,abo-images-small/images/small\78/78085d18.jpg,Are more flowers closer or farther away?,Closer
71avBFFOdiL,abo-images-small/images/small\78/78085d18.jpg,Is the speaker grille horizontal or vertical?,Horizontal
71N9GJsDHdL,abo-images-small/images/small\aa/aa20738a.jpg,What color is the central circle?,Blue
71N9GJsDHdL,abo-images-small/images/small\aa/aa20738a.jpg,How many green circles are present?,Twelve
71N9GJsDHdL,abo-images-small/images/small\aa/aa20738a.jpg,Is orange above yellow?,Yes
71N9GJsDHdL,abo-images-small/images/small\aa/aa20738a.jpg,Is the camera lens on the right?,Left
71N9GJsDHdL,abo-images-small/images/small\aa/aa20738a.jpg,Does the pattern have symmetry?,Radial
51otNyUswgL,abo-images-small/images/small\bc/bcdbae1c.jpg,What color is the scarf?,Red
51otNyUswgL,abo-images-small/images/small\bc/bcdbae1c.jpg,How many chairs are visible?,Seven
51otNyUswgL,abo-images-small/images/small\bc/bcdbae1c.jpg,Is the boy below or above the girl?,Below
51otNyUswgL,abo-images-small/images/small\bc/bcdbae1c.jpg,Are the umbrella's handle shapes identical?,No
51otNyUswgL,abo-images-small/images/small\bc/bcdbae1c.jpg,Which figure is closer to the wall's bottom?,Boy
71Y65mNrynL,abo-images-small/images/small\90/9074f965.jpg,What color is the bow?,Pink
71Y65mNrynL,abo-images-small/images/small\90/9074f965.jpg,How many ears are visible?,Two
71Y65mNrynL,abo-images-small/images/small\90/9074f965.jpg,Is the tongue inside or outside?,Outside
71Y65mNrynL,abo-images-small/images/small\90/9074f965.jpg,What is above the dog's head?,Camera
71Y65mNrynL,abo-images-small/images/small\90/9074f965.jpg,Is the background green or brown?,Green
71yvOGmOnxL,abo-images-small/images/small\e4/e4d75cc4.jpg,What colors are present?,Black
71yvOGmOnxL,abo-images-small/images/small\e4/e4d75cc4.jpg,How many camera openings visible?,One
71yvOGmOnxL,abo-images-small/images/small\e4/e4d75cc4.jpg,Do the arrows point right?,Both
71yvOGmOnxL,abo-images-small/images/small\e4/e4d75cc4.jpg,Is black more visible?,No
71yvOGmOnxL,abo-images-small/images/small\e4/e4d75cc4.jpg,What direction are the shapes facing?,Horizontal
81-Y1QlzBGL,abo-images-small/images/small\09/09fef394.jpg,What color is predominant?,Yellow
81-Y1QlzBGL,abo-images-small/images/small\09/09fef394.jpg,How many circular openings visible?,One
81-Y1QlzBGL,abo-images-small/images/small\09/09fef394.jpg,Is more blue above or below?,Above
81-Y1QlzBGL,abo-images-small/images/small\09/09fef394.jpg,How many colors are discernable?,Six
81-Y1QlzBGL,abo-images-small/images/small\09/09fef394.jpg,Which color appears centrally?,White
81Il0z2B3kL,abo-images-small/images/small\9c/9cfc45dd.jpg,What color is prevalent?,Brown
81Il0z2B3kL,abo-images-small/images/small\9c/9cfc45dd.jpg,How many camera lenses are visible?,Two
81Il0z2B3kL,abo-images-small/images/small\9c/9cfc45dd.jpg,Is the camera closer to top or bottom?,Top
81Il0z2B3kL,abo-images-small/images/small\9c/9cfc45dd.jpg,What geometric shape is the cutout?,Circle
81Il0z2B3kL,abo-images-small/images/small\9c/9cfc45dd.jpg,How are the layers oriented?,Diagonally
71O03Mvi-nL,abo-images-small/images/small\b4/b4b5628b.jpg,What color is the cover?,Brown
71O03Mvi-nL,abo-images-small/images/small\b4/b4b5628b.jpg,How many camera lenses are visible?,Two
71O03Mvi-nL,abo-images-small/images/small\b4/b4b5628b.jpg,What word appears largest?,Girl
71O03Mvi-nL,abo-images-small/images/small\b4/b4b5628b.jpg,Is the writing cursive or print?,Cursive
71O03Mvi-nL,abo-images-small/images/small\b4/b4b5628b.jpg,Are all letters connected?,No
81yuW8l+a1L,abo-images-small/images/small\b9/b9c9fd24.jpg,How many colors are visible?,Three
81yuW8l+a1L,abo-images-small/images/small\b9/b9c9fd24.jpg,What shape is the cutout?,Rectangle
81yuW8l+a1L,abo-images-small/images/small\b9/b9c9fd24.jpg,Is yellow leftmost?,Yes
81yuW8l+a1L,abo-images-small/images/small\b9/b9c9fd24.jpg,Is blue or yellow more prevalent?,Yellow
81yuW8l+a1L,abo-images-small/images/small\b9/b9c9fd24.jpg,What color is most adjacent to the camera?,Green
612TegFa9OL,abo-images-small/images/small\5a/5a50f5ee.jpg,What color is the sunset sky?,Orange
612TegFa9OL,abo-images-small/images/small\5a/5a50f5ee.jpg,How many camera lenses are visible?,Three
612TegFa9OL,abo-images-small/images/small\5a/5a50f5ee.jpg,Is the sun above or below the horizon?,Above
612TegFa9OL,abo-images-small/images/small\5a/5a50f5ee.jpg,Are there more birds above or below the sun?,Above
612TegFa9OL,abo-images-small/images/small\5a/5a50f5ee.jpg,Where is the fingerprint sensor located?,Center
71h4HlDEloL,abo-images-small/images/small\fb/fbf44e70.jpg,What color is most of the design?,Green
71h4HlDEloL,abo-images-small/images/small\fb/fbf44e70.jpg,How many dark stripes cross the center?,Two
71h4HlDEloL,abo-images-small/images/small\fb/fbf44e70.jpg,Is the camera lens on the left?,No
71h4HlDEloL,abo-images-small/images/small\fb/fbf44e70.jpg,Is the top square brighter than the lower one?,Yes
71h4HlDEloL,abo-images-small/images/small\fb/fbf44e70.jpg,What shape are the stripes arranged in?,Diamond
81AtXek4gBL,abo-images-small/images/small\66/664f22a3.jpg,What color is the window?,Yellow
81AtXek4gBL,abo-images-small/images/small\66/664f22a3.jpg,How many circles are visible?,Two
81AtXek4gBL,abo-images-small/images/small\66/664f22a3.jpg,Is the tree at the top or bottom?,Bottom
81AtXek4gBL,abo-images-small/images/small\66/664f22a3.jpg,What is located directly above the tree?,Lines
81AtXek4gBL,abo-images-small/images/small\66/664f22a3.jpg,Is the button positioned centrally?,Yes
714rflZuF7L,abo-images-small/images/small\b0/b0a31b9e.jpg,What color is the background?,Yellow
714rflZuF7L,abo-images-small/images/small\b0/b0a31b9e.jpg,How many starfish are there?,One
714rflZuF7L,abo-images-small/images/small\b0/b0a31b9e.jpg,Is the lobster above or below the left turtle?,Below
714rflZuF7L,abo-images-small/images/small\b0/b0a31b9e.jpg,Which animal is smallest?,Crab
714rflZuF7L,abo-images-small/images/small\b0/b0a31b9e.jpg,What shape is the camera cutout?,Oval
51bI1UYbxeL,abo-images-small/images/small\de/de508472.jpg,What color is the object's bottom right?,Green
51bI1UYbxeL,abo-images-small/images/small\de/de508472.jpg,How many camera lenses are visible?,Two
51bI1UYbxeL,abo-images-small/images/small\de/de508472.jpg,Is red above yellow in the center?,Yes
51bI1UYbxeL,abo-images-small/images/small\de/de508472.jpg,What shape primarily composes the design?,Triangle
51bI1UYbxeL,abo-images-small/images/small\de/de508472.jpg,Which color is most prevalent?,Blue
61DzPTLyYYL,abo-images-small/images/small\f1/f1dc2aaf.jpg,What is the dominant color?,Blue
61DzPTLyYYL,abo-images-small/images/small\f1/f1dc2aaf.jpg,How many camera lenses are visible?,Three
61DzPTLyYYL,abo-images-small/images/small\f1/f1dc2aaf.jpg,Where is the camera located?,Top
61DzPTLyYYL,abo-images-small/images/small\f1/f1dc2aaf.jpg,What fills more space: white or blue?,Blue
61DzPTLyYYL,abo-images-small/images/small\f1/f1dc2aaf.jpg,What pattern is at the top edge?,Wave
71HJY+WWkIL,abo-images-small/images/small\c6/c68f25ef.jpg,What color is the butterfly's body?,Black
71HJY+WWkIL,abo-images-small/images/small\c6/c68f25ef.jpg,How many camera lenses are visible?,Two
71HJY+WWkIL,abo-images-small/images/small\c6/c68f25ef.jpg,"What word is directly above ""dreams""?",Your
71HJY+WWkIL,abo-images-small/images/small\c6/c68f25ef.jpg,Is the left phone covering darker?,Yes
71HJY+WWkIL,abo-images-small/images/small\c6/c68f25ef.jpg,What time appears on the right screen?,8:16
71Mqssowp3L,abo-images-small/images/small\25/25919c70.jpg,What color is the sky?,Orange
71Mqssowp3L,abo-images-small/images/small\25/25919c70.jpg,Does the cover feature mountain?,Yes
71Mqssowp3L,abo-images-small/images/small\25/25919c70.jpg,What shape is the phone case?,Rectangular
71Mqssowp3L,abo-images-small/images/small\25/25919c70.jpg,Is the road below the mountain straight?,Yes
71Mqssowp3L,abo-images-small/images/small\25/25919c70.jpg,Is the top of the mountain illuminated?,Yes
71iefC1dXiL,abo-images-small/images/small\7f/7f829885.jpg,What color is the girl's hair on the right?,Red
71iefC1dXiL,abo-images-small/images/small\7f/7f829885.jpg,How many hearts are visible?,Two
71iefC1dXiL,abo-images-small/images/small\7f/7f829885.jpg,Is the camera lens on the back centered?,No
71iefC1dXiL,abo-images-small/images/small\7f/7f829885.jpg,Which girl is holding the object?,Left
71iefC1dXiL,abo-images-small/images/small\7f/7f829885.jpg,Is the phone case more white or black?,White
616x03H3s-L,abo-images-small/images/small\54/547754c0.jpg,What color dominates?,Black
616x03H3s-L,abo-images-small/images/small\54/547754c0.jpg,How many circular shapes exist?,Two
616x03H3s-L,abo-images-small/images/small\54/547754c0.jpg,Is the camera lens above or below the flash?,Above
616x03H3s-L,abo-images-small/images/small\54/547754c0.jpg,What is the shape's general form?,Rectangle
616x03H3s-L,abo-images-small/images/small\54/547754c0.jpg,Is the flash circular or square?,Circular
71szkLa4QiL,abo-images-small/images/small\ad/ad7b5055.jpg,What color are the flower petals?,Pink
71szkLa4QiL,abo-images-small/images/small\ad/ad7b5055.jpg,How many butterflies are visible?,Four
71szkLa4QiL,abo-images-small/images/small\ad/ad7b5055.jpg,Is the camera lens above or below the flash?,Below
71szkLa4QiL,abo-images-small/images/small\ad/ad7b5055.jpg,Which butterfly is largest?,Center
71szkLa4QiL,abo-images-small/images/small\ad/ad7b5055.jpg,Are more butterflies on flower petals or between them?,Petals
71Yqd165gCL,abo-images-small/images/small\fd/fd9c282c.jpg,What color is the background?,White
71Yqd165gCL,abo-images-small/images/small\fd/fd9c282c.jpg,How many hearts are partially visible?,Twelve
71Yqd165gCL,abo-images-small/images/small\fd/fd9c282c.jpg,Are more hearts dark or light red?,Dark
71Yqd165gCL,abo-images-small/images/small\fd/fd9c282c.jpg,Is the camera hole centered?,Yes
71Yqd165gCL,abo-images-small/images/small\fd/fd9c282c.jpg,Which heart is the largest?,Center
61NGVKl2SFL,abo-images-small/images/small\40/40ad413f.jpg,What color is the background?,Pink
61NGVKl2SFL,abo-images-small/images/small\40/40ad413f.jpg,How many circles are visible on the back?,Two
61NGVKl2SFL,abo-images-small/images/small\40/40ad413f.jpg,Where is the camera placed?,Above
61NGVKl2SFL,abo-images-small/images/small\40/40ad413f.jpg,What does the animal hold?,Berry
61NGVKl2SFL,abo-images-small/images/small\40/40ad413f.jpg,Is the lower rectangle above or below the cat?,Below
71DBfN3XeFL,abo-images-small/images/small\79/7975a11d.jpg,How many lions?,Two
71DBfN3XeFL,abo-images-small/images/small\79/7975a11d.jpg,What background color?,Yellow
71DBfN3XeFL,abo-images-small/images/small\79/7975a11d.jpg,Is lioness right?,Left
71DBfN3XeFL,abo-images-small/images/small\79/7975a11d.jpg,What shape camera hole?,Circle
71DBfN3XeFL,abo-images-small/images/small\79/7975a11d.jpg,Which lion bigger?,Male
61O5J1GmGpL,abo-images-small/images/small\b2/b23df074.jpg,What color is the case's camera lens border?,Gray
61O5J1GmGpL,abo-images-small/images/small\b2/b23df074.jpg,How many camera lenses are visible?,Two
61O5J1GmGpL,abo-images-small/images/small\b2/b23df074.jpg,What fills the majority of the case's design?,Water
61O5J1GmGpL,abo-images-small/images/small\b2/b23df074.jpg,Is the top left camera lens more or less obscured than the lower lens?,Less
61O5J1GmGpL,abo-images-small/images/small\b2/b23df074.jpg,What shape are the two openings near the camera lenses?,Oval
71eSrGiPK0L,abo-images-small/images/small\ff/ffb254ba.jpg,What color is the background?,Black
71eSrGiPK0L,abo-images-small/images/small\ff/ffb254ba.jpg,What shape are the white swirls?,Spiral
71eSrGiPK0L,abo-images-small/images/small\ff/ffb254ba.jpg,How many camera lenses are visible?,Two
71eSrGiPK0L,abo-images-small/images/small\ff/ffb254ba.jpg,Is the logo above or below the swirls?,Above
71eSrGiPK0L,abo-images-small/images/small\ff/ffb254ba.jpg,What shape encompasses most of the surface?,Swirls
71hL8dgKlUL,abo-images-small/images/small\82/82d98a40.jpg,What color dominates the case?,Black
71hL8dgKlUL,abo-images-small/images/small\82/82d98a40.jpg,How many words are displayed?,Two
71hL8dgKlUL,abo-images-small/images/small\82/82d98a40.jpg,Is the camera cutout positioned centrally?,No
71hL8dgKlUL,abo-images-small/images/small\82/82d98a40.jpg,What describes text's texture?,Glittery
71hL8dgKlUL,abo-images-small/images/small\82/82d98a40.jpg,Is the lower word larger?,Smaller
71vrzvpVw-L,abo-images-small/images/small\e1/e12d0771.jpg,What color is the background?,Pink
71vrzvpVw-L,abo-images-small/images/small\e1/e12d0771.jpg,How many eyes are visible?,Two
71vrzvpVw-L,abo-images-small/images/small\e1/e12d0771.jpg,Is the hair facing right?,Yes
71vrzvpVw-L,abo-images-small/images/small\e1/e12d0771.jpg,Is the camera above the fingerprint scanner?,Yes
71vrzvpVw-L,abo-images-small/images/small\e1/e12d0771.jpg,"Which is thicker, the hair outline or mouth line?",Hair
71F27D-yDnL,abo-images-small/images/small\55/558fe18a.jpg,What color is the background?,Pink
71F27D-yDnL,abo-images-small/images/small\55/558fe18a.jpg,How many flowers are partially visible?,Three
71F27D-yDnL,abo-images-small/images/small\55/558fe18a.jpg,What geometric shape predominates?,Circle
71F27D-yDnL,abo-images-small/images/small\55/558fe18a.jpg,Are all the white flowers different sizes?,Yes
71F27D-yDnL,abo-images-small/images/small\55/558fe18a.jpg,Is the camera lens closer to the top or the side?,Top
71BXiXZKr7L,abo-images-small/images/small\d2/d2ead9db.jpg,What color are flowers?,Purple
71BXiXZKr7L,abo-images-small/images/small\d2/d2ead9db.jpg,How many circles visible?,Two
71BXiXZKr7L,abo-images-small/images/small\d2/d2ead9db.jpg,Is camera lens centered?,Yes
71BXiXZKr7L,abo-images-small/images/small\d2/d2ead9db.jpg,Are flowers above camera?,Yes
71BXiXZKr7L,abo-images-small/images/small\d2/d2ead9db.jpg,What is background pattern?,Floral
61lT1E14GML,abo-images-small/images/small\41/41e627e0.jpg,What color are the planks?,Blue
61lT1E14GML,abo-images-small/images/small\41/41e627e0.jpg,How many words are visible?,Three
61lT1E14GML,abo-images-small/images/small\41/41e627e0.jpg,Is the figure dabbing?,Yes
61lT1E14GML,abo-images-small/images/small\41/41e627e0.jpg,Where are camera openings?,Upper
61lT1E14GML,abo-images-small/images/small\41/41e627e0.jpg,Which way does figure face?,Right
71tIpjb9pgL,abo-images-small/images/small\b4/b4bde6d6.jpg,What color dominates the cover?,Brown
71tIpjb9pgL,abo-images-small/images/small\b4/b4bde6d6.jpg,How many camera lenses are visible?,Three
71tIpjb9pgL,abo-images-small/images/small\b4/b4bde6d6.jpg,Is the blue circle above or below the camera lenses?,Below
71tIpjb9pgL,abo-images-small/images/small\b4/b4bde6d6.jpg,"Is the ""wood"" grain vertical or horizontal?",Vertical
71tIpjb9pgL,abo-images-small/images/small\b4/b4bde6d6.jpg,Is the frame lighter or darker than the patterned surface?,Lighter
71WzCDVxD3L,abo-images-small/images/small\9a/9a2b7bf5.jpg,What color are most leaves?,Green
71WzCDVxD3L,abo-images-small/images/small\9a/9a2b7bf5.jpg,How many camera lenses are visible?,Three
71WzCDVxD3L,abo-images-small/images/small\9a/9a2b7bf5.jpg,Are leaves placed beside each other?,Yes
71WzCDVxD3L,abo-images-small/images/small\9a/9a2b7bf5.jpg,Are the water droplets large or small?,Small
71WzCDVxD3L,abo-images-small/images/small\9a/9a2b7bf5.jpg,What item has the highest position?,Camera
71dL1jr7UXL,abo-images-small/images/small\73/73b04a35.jpg,What color is the cover?,Black
71dL1jr7UXL,abo-images-small/images/small\73/73b04a35.jpg,How many eyes does the skull have?,Two
71dL1jr7UXL,abo-images-small/images/small\73/73b04a35.jpg,What shape is the cover?,Rectangular
71dL1jr7UXL,abo-images-small/images/small\73/73b04a35.jpg,Are the butterflies above or below the skull?,Above
71dL1jr7UXL,abo-images-small/images/small\73/73b04a35.jpg,Is the camera centered?,Yes
71ZJS7PEKJL,abo-images-small/images/small\2f/2f8ff018.jpg,How many camera lenses are visible?,Three
71ZJS7PEKJL,abo-images-small/images/small\2f/2f8ff018.jpg,What letter is displayed?,B
71ZJS7PEKJL,abo-images-small/images/small\2f/2f8ff018.jpg,Where is the top camera placed?,Corner
71ZJS7PEKJL,abo-images-small/images/small\2f/2f8ff018.jpg,How many silver dots are visible?,Four
71ZJS7PEKJL,abo-images-small/images/small\2f/2f8ff018.jpg,Is the main background entirely black?,No
61g3Q6vfIaL,abo-images-small/images/small\2f/2f0c5e6c.jpg,What color is the butterfly at the center?,Pink
