image_id,full_image_path,question,answer
711CzX4HZrL,abo-images-small/images/small\df/dfaab955.jpg,Is there a speaker?,No
711CzX4HZrL,abo-images-small/images/small\df/dfaab955.jpg,How many colors are present?,Three
711CzX4HZrL,abo-images-small/images/small\df/dfaab955.jpg,Is there a design?,Yes
71iB+TUHVyL,abo-images-small/images/small\fc/fc4d8f1f.jpg,Is the case clear?,No
71iB+TUHVyL,abo-images-small/images/small\fc/fc4d8f1f.jpg,Are there animals?,Yes
71iB+TUHVyL,abo-images-small/images/small\fc/fc4d8f1f.jpg,Are the pandas gray?,No
71iB+TUHVyL,abo-images-small/images/small\fc/fc4d8f1f.jpg,Are there polka dots?,No
71iB+TUHVyL,abo-images-small/images/small\fc/fc4d8f1f.jpg,Is the case square?,Rectangular
71Qv6mabxdL,abo-images-small/images/small\7b/7bcc397a.jpg,Is the case textured?,Yes
71Qv6mabxdL,abo-images-small/images/small\7b/7bcc397a.jpg,How many cameras are visible?,Two
71Qv6mabxdL,abo-images-small/images/small\7b/7bcc397a.jpg,Is the screen on?,Yes
71Qv6mabxdL,abo-images-small/images/small\7b/7bcc397a.jpg,What time is displayed?,8:08
71Qv6mabxdL,abo-images-small/images/small\7b/7bcc397a.jpg,What shape is the fingerprint sensor?,Circle
81Gd4qnyogL,abo-images-small/images/small\b7/b782c3a0.jpg,Is there a camera?,Yes
81Gd4qnyogL,abo-images-small/images/small\b7/b782c3a0.jpg,What shape dominates the image?,Wheel
81Gd4qnyogL,abo-images-small/images/small\b7/b782c3a0.jpg,Is the background patterned?,Yes
81Gd4qnyogL,abo-images-small/images/small\b7/b782c3a0.jpg,What color is the port?,Blue
81Gd4qnyogL,abo-images-small/images/small\b7/b782c3a0.jpg,Is the surface rough?,Appears
719JbIZ9gqL,abo-images-small/images/small\67/672f127e.jpg,What color is the case?,Blue
719JbIZ9gqL,abo-images-small/images/small\67/672f127e.jpg,Is there a smiley face?,Yes
719JbIZ9gqL,abo-images-small/images/small\67/672f127e.jpg,How many camera holes are there?,Three
719JbIZ9gqL,abo-images-small/images/small\67/672f127e.jpg,Is the case rectangular?,Yes
719JbIZ9gqL,abo-images-small/images/small\67/672f127e.jpg,Is the case patterned?,Smiley
81rNuqvi+vL,abo-images-small/images/small\e9/e9e0d1e6.jpg,What is the phone's color?,Multi-colored
81rNuqvi+vL,abo-images-small/images/small\e9/e9e0d1e6.jpg,What button is visible?,Volume
81rNuqvi+vL,abo-images-small/images/small\e9/e9e0d1e6.jpg,Is there a camera?,Yes
81rNuqvi+vL,abo-images-small/images/small\e9/e9e0d1e6.jpg,What shape is the cutout?,Rectangle
81rNuqvi+vL,abo-images-small/images/small\e9/e9e0d1e6.jpg,Is the phone damaged?,No
71jIZHHhUTL,abo-images-small/images/small\57/57bd086c.jpg,How many bulbs?,Two
71jIZHHhUTL,abo-images-small/images/small\57/57bd086c.jpg,What color are they?,White
71jIZHHhUTL,abo-images-small/images/small\57/57bd086c.jpg,Are pins present?,Yes
71jIZHHhUTL,abo-images-small/images/small\57/57bd086c.jpg,What shape are these?,Round
71jIZHHhUTL,abo-images-small/images/small\57/57bd086c.jpg,Are they illuminated?,No
71VKn7zen6L,abo-images-small/images/small\cf/cf39502b.jpg,Is there a camera?,Yes
71VKn7zen6L,abo-images-small/images/small\cf/cf39502b.jpg,Is the cover textured?,Yes
71VKn7zen6L,abo-images-small/images/small\cf/cf39502b.jpg,What is the main color?,Pink
71VKn7zen6L,abo-images-small/images/small\cf/cf39502b.jpg,Are there droplets?,Yes
71VKn7zen6L,abo-images-small/images/small\cf/cf39502b.jpg,Is it rectangular?,Yes
71tNM5UfetL,abo-images-small/images/small\d7/d7bbe0d3.jpg,Is there a camera?,Yes
71tNM5UfetL,abo-images-small/images/small\d7/d7bbe0d3.jpg,What shape is the device?,Rectangular
71tNM5UfetL,abo-images-small/images/small\d7/d7bbe0d3.jpg,What is the main color?,Green
71tNM5UfetL,abo-images-small/images/small\d7/d7bbe0d3.jpg,Is the pattern diagonal?,Yes
71tNM5UfetL,abo-images-small/images/small\d7/d7bbe0d3.jpg,Are there squares?,Yes
61R+CC2AfIL,abo-images-small/images/small\af/afe8db53.jpg,What shape is the cover?,Rectangular
61R+CC2AfIL,abo-images-small/images/small\af/afe8db53.jpg,What color is the cover?,Orange
61R+CC2AfIL,abo-images-small/images/small\af/afe8db53.jpg,Is there a number?,Yes
61R+CC2AfIL,abo-images-small/images/small\af/afe8db53.jpg,Is there a camera hole?,Yes
61R+CC2AfIL,abo-images-small/images/small\af/afe8db53.jpg,What is the number made of?,Chain
71U7b7gTMxL,abo-images-small/images/small\b9/b9c92db2.jpg,Are there flowers?,Yes
71U7b7gTMxL,abo-images-small/images/small\b9/b9c92db2.jpg,What color are most roses?,Red
71U7b7gTMxL,abo-images-small/images/small\b9/b9c92db2.jpg,Are there buds visible?,Yes
71U7b7gTMxL,abo-images-small/images/small\b9/b9c92db2.jpg,What shape is the phone case?,Rectangle
71U7b7gTMxL,abo-images-small/images/small\b9/b9c92db2.jpg,Are leaves present?,Yes
717osA6aGuL,abo-images-small/images/small\eb/eb567015.jpg,Are there two characters?,Yes
717osA6aGuL,abo-images-small/images/small\eb/eb567015.jpg,What's the background color?,Green
717osA6aGuL,abo-images-small/images/small\eb/eb567015.jpg,Are the characters sitting?,Yes
717osA6aGuL,abo-images-small/images/small\eb/eb567015.jpg,Is there an animal?,Yes
717osA6aGuL,abo-images-small/images/small\eb/eb567015.jpg,Are the characters kissing?,Almost
71jIKnYcJpL,abo-images-small/images/small\7c/7c71e174.jpg,What shape is prominent?,Heart
71jIKnYcJpL,abo-images-small/images/small\7c/7c71e174.jpg,What color is the background?,Red
71jIKnYcJpL,abo-images-small/images/small\7c/7c71e174.jpg,Does the case have a rose?,Yes
71jIKnYcJpL,abo-images-small/images/small\7c/7c71e174.jpg,What is at the top?,Camera
71jIKnYcJpL,abo-images-small/images/small\7c/7c71e174.jpg,Is there a flower present?,Yes
71ewxkCyoQL,abo-images-small/images/small\1a/1ad6c6ed.jpg,What color are the flowers?,Pink
71ewxkCyoQL,abo-images-small/images/small\1a/1ad6c6ed.jpg,Is there a camera opening?,Yes
71ewxkCyoQL,abo-images-small/images/small\1a/1ad6c6ed.jpg,Is the background dark?,Yes
71ewxkCyoQL,abo-images-small/images/small\1a/1ad6c6ed.jpg,Are there branches visible?,Yes
71ewxkCyoQL,abo-images-small/images/small\1a/1ad6c6ed.jpg,How many camera lenses are visible?,Two
71g5wFvoioL,abo-images-small/images/small\76/76dfbee8.jpg,What structure is pictured?,Tower
71g5wFvoioL,abo-images-small/images/small\76/76dfbee8.jpg,What color is the background?,Black
71g5wFvoioL,abo-images-small/images/small\76/76dfbee8.jpg,Is there a camera hole?,Yes
71g5wFvoioL,abo-images-small/images/small\76/76dfbee8.jpg,What overall shape is the cover?,Rectangle
71g5wFvoioL,abo-images-small/images/small\76/76dfbee8.jpg,What color is the tower?,Gold
61oaUYXw2rL,abo-images-small/images/small\95/95996256.jpg,What color is inside the mug?,Green
61oaUYXw2rL,abo-images-small/images/small\95/95996256.jpg,Is the mug striped?,Yes
61oaUYXw2rL,abo-images-small/images/small\95/95996256.jpg,What device is pictured?,Phone
61oaUYXw2rL,abo-images-small/images/small\95/95996256.jpg,How many cameras are visible?,One
61oaUYXw2rL,abo-images-small/images/small\95/95996256.jpg,Is there a handle?,Yes
71f8YwuSrKL,abo-images-small/images/small\78/7890ed63.jpg,Are there flowers?,Yes
71f8YwuSrKL,abo-images-small/images/small\78/7890ed63.jpg,What is the background color?,Green
71f8YwuSrKL,abo-images-small/images/small\78/7890ed63.jpg,How many camera lenses?,One
71f8YwuSrKL,abo-images-small/images/small\78/7890ed63.jpg,Is there a fingerprint sensor?,No
71f8YwuSrKL,abo-images-small/images/small\78/7890ed63.jpg,Is the background blurry?,Yes
71kVCqz3JUL,abo-images-small/images/small\62/623fcb7f.jpg,What color is the background?,Black
71kVCqz3JUL,abo-images-small/images/small\62/623fcb7f.jpg,What is the design color?,White
71kVCqz3JUL,abo-images-small/images/small\62/623fcb7f.jpg,What shape is the cover?,Rectangle
71kVCqz3JUL,abo-images-small/images/small\62/623fcb7f.jpg,Is there a camera hole?,Yes
71kVCqz3JUL,abo-images-small/images/small\62/623fcb7f.jpg,Is the pattern symmetrical?,No
71IipcZb8rL,abo-images-small/images/small\c0/c07638a9.jpg,What shape is this?,Rectangle
71IipcZb8rL,abo-images-small/images/small\c0/c07638a9.jpg,What color is dominant?,Yellow
71IipcZb8rL,abo-images-small/images/small\c0/c07638a9.jpg,Is there a camera?,Yes
71IipcZb8rL,abo-images-small/images/small\c0/c07638a9.jpg,How many lenses are visible?,Three
71IipcZb8rL,abo-images-small/images/small\c0/c07638a9.jpg,Is there red present?,Yes
71ncZtTAgOL,abo-images-small/images/small\ff/ff24f8f5.jpg,Is there a hole?,Yes
71ncZtTAgOL,abo-images-small/images/small\ff/ff24f8f5.jpg,What is the dominant color?,Red
71ncZtTAgOL,abo-images-small/images/small\ff/ff24f8f5.jpg,Is the case rectangular?,Yes
71ncZtTAgOL,abo-images-small/images/small\ff/ff24f8f5.jpg,Are there circles?,Two
71ncZtTAgOL,abo-images-small/images/small\ff/ff24f8f5.jpg,Is pattern painted?,Yes
71aNufapkbL,abo-images-small/images/small\e9/e9881a87.jpg,Is there a cup?,Yes
71aNufapkbL,abo-images-small/images/small\e9/e9881a87.jpg,Is there a tower drawing?,Yes
71aNufapkbL,abo-images-small/images/small\e9/e9881a87.jpg,What is above the charging port?,Rectangle
71aNufapkbL,abo-images-small/images/small\e9/e9881a87.jpg,What is hanging from the chain?,Cup
71aNufapkbL,abo-images-small/images/small\e9/e9881a87.jpg,What color is the book?,Blue
71uh-rnB80L,abo-images-small/images/small\e6/e6b8aca5.jpg,What shape predominates?,Stars
71uh-rnB80L,abo-images-small/images/small\e6/e6b8aca5.jpg,What is the prominent color?,Pink
71uh-rnB80L,abo-images-small/images/small\e6/e6b8aca5.jpg,Is there a camera cutout?,Yes
71uh-rnB80L,abo-images-small/images/small\e6/e6b8aca5.jpg,What is the background color?,Black
71uh-rnB80L,abo-images-small/images/small\e6/e6b8aca5.jpg,What shape is the overall item?,Rectangle
71HmVSwvJvL,abo-images-small/images/small\46/46f47887.jpg,What shape is it?,Rectangular
71HmVSwvJvL,abo-images-small/images/small\46/46f47887.jpg,What color is dominant?,Yellow
71HmVSwvJvL,abo-images-small/images/small\46/46f47887.jpg,Is there a camera hole?,Yes
71HmVSwvJvL,abo-images-small/images/small\46/46f47887.jpg,Does it have red?,Yes
71HmVSwvJvL,abo-images-small/images/small\46/46f47887.jpg,Is the design smooth?,Textured
71XX-sft-CL,abo-images-small/images/small\90/903ffd54.jpg,Is there a camera?,Yes
71XX-sft-CL,abo-images-small/images/small\90/903ffd54.jpg,Are there hearts?,Yes
71XX-sft-CL,abo-images-small/images/small\90/903ffd54.jpg,What color is dominant?,Pink
71XX-sft-CL,abo-images-small/images/small\90/903ffd54.jpg,Is there a flower?,Yes
71XX-sft-CL,abo-images-small/images/small\90/903ffd54.jpg,Is it vertical?,Yes
81HrPkdoJGL,abo-images-small/images/small\62/620decc0.jpg,Is there a camera?,Yes
81HrPkdoJGL,abo-images-small/images/small\62/620decc0.jpg,What pattern is featured?,Wood
81HrPkdoJGL,abo-images-small/images/small\62/620decc0.jpg,Is the case curved?,No
81HrPkdoJGL,abo-images-small/images/small\62/620decc0.jpg,Are any edges visible?,Yes
81HrPkdoJGL,abo-images-small/images/small\62/620decc0.jpg,How many lenses are visible?,One
71dw-T3+I2L,abo-images-small/images/small\ee/eef38fa7.jpg,What shape is prevalent?,Butterfly
71dw-T3+I2L,abo-images-small/images/small\ee/eef38fa7.jpg,What is the cover's background color?,Black
71dw-T3+I2L,abo-images-small/images/small\ee/eef38fa7.jpg,Are there buttons visible?,No
71dw-T3+I2L,abo-images-small/images/small\ee/eef38fa7.jpg,Is the design golden?,Yes
71dw-T3+I2L,abo-images-small/images/small\ee/eef38fa7.jpg,Is there a camera opening?,Yes
81+LoErraiL,abo-images-small/images/small\26/26692c35.jpg,Is there a camera?,Yes
81+LoErraiL,abo-images-small/images/small\26/26692c35.jpg,What color is the case?,Brown
81+LoErraiL,abo-images-small/images/small\26/26692c35.jpg,Is there a pattern?,Yes
81+LoErraiL,abo-images-small/images/small\26/26692c35.jpg,Is there a speaker?,Yes
81+LoErraiL,abo-images-small/images/small\26/26692c35.jpg,Is the case rectangular?,Yes
71321JwN8OL,abo-images-small/images/small\f6/f6e5aab4.jpg,Is there a heart?,Yes
71321JwN8OL,abo-images-small/images/small\f6/f6e5aab4.jpg,What shape is featured?,Heart
71321JwN8OL,abo-images-small/images/small\f6/f6e5aab4.jpg,What main color is heart?,Red
71321JwN8OL,abo-images-small/images/small\f6/f6e5aab4.jpg,Are there cameras?,Yes
71321JwN8OL,abo-images-small/images/small\f6/f6e5aab4.jpg,Are there edges?,Yes
61X-C3G7udL,abo-images-small/images/small\29/2970af22.jpg,Is the image colorful?,Yes
61X-C3G7udL,abo-images-small/images/small\29/2970af22.jpg,What shape is the lollipop?,Heart
61X-C3G7udL,abo-images-small/images/small\29/2970af22.jpg,What electronic device is this for?,Phone
61X-C3G7udL,abo-images-small/images/small\29/2970af22.jpg,Is there a camera cutout?,Yes
61X-C3G7udL,abo-images-small/images/small\29/2970af22.jpg,How many colors are present?,Three
71IOtJpcMAL,abo-images-small/images/small\cf/cfa85b7a.jpg,Is the case black?,Yes
71IOtJpcMAL,abo-images-small/images/small\cf/cfa85b7a.jpg,Are there stars?,Yes
71IOtJpcMAL,abo-images-small/images/small\cf/cfa85b7a.jpg,Is the camera lens covered?,No
71IOtJpcMAL,abo-images-small/images/small\cf/cfa85b7a.jpg,Is the case shiny?,No
71IOtJpcMAL,abo-images-small/images/small\cf/cfa85b7a.jpg,What is the pattern?,Stars
61AbJS3NWrL,abo-images-small/images/small\c5/c537a06d.jpg,What color is the background?,Blue
61AbJS3NWrL,abo-images-small/images/small\c5/c537a06d.jpg,What word is written in black?,INDIA
61AbJS3NWrL,abo-images-small/images/small\c5/c537a06d.jpg,How many lenses are visible?,Three
61AbJS3NWrL,abo-images-small/images/small\c5/c537a06d.jpg,What shape is below Ohm?,Heart
61AbJS3NWrL,abo-images-small/images/small\c5/c537a06d.jpg,What word is in purple?,Ohm
81oLHOIcBvL,abo-images-small/images/small\61/61046a4a.jpg,What is the shape of the object?,Sphere
81oLHOIcBvL,abo-images-small/images/small\61/61046a4a.jpg,Is the case on a phone?,Yes
81oLHOIcBvL,abo-images-small/images/small\61/61046a4a.jpg,What object is underneath the sphere?,Wood
81oLHOIcBvL,abo-images-small/images/small\61/61046a4a.jpg,What is on the sphere?,Trees
81oLHOIcBvL,abo-images-small/images/small\61/61046a4a.jpg,Is the case multicolored?,Yes
71Pm+A53DJL,abo-images-small/images/small\dd/dd734c52.jpg,Are flowers present?,Yes
71Pm+A53DJL,abo-images-small/images/small\dd/dd734c52.jpg,Is this rectangular?,Yes
71Pm+A53DJL,abo-images-small/images/small\dd/dd734c52.jpg,What color are flowers?,Pink
71Pm+A53DJL,abo-images-small/images/small\dd/dd734c52.jpg,Is there a camera?,Yes
71Pm+A53DJL,abo-images-small/images/small\dd/dd734c52.jpg,Are leaves visible?,No
71TzJHfDJhL,abo-images-small/images/small\cf/cf88d001.jpg,What shape are gemstones?,Heart
71TzJHfDJhL,abo-images-small/images/small\cf/cf88d001.jpg,How many colors visible?,Two
71TzJHfDJhL,abo-images-small/images/small\cf/cf88d001.jpg,Is ring closed?,Yes
71TzJHfDJhL,abo-images-small/images/small\cf/cf88d001.jpg,Are hearts evenly spaced?,Yes
71TzJHfDJhL,abo-images-small/images/small\cf/cf88d001.jpg,Is ring horizontal?,Yes
71C9cdPH7TL,abo-images-small/images/small\8c/8caee0e7.jpg,What color is the background?,Pink
71C9cdPH7TL,abo-images-small/images/small\8c/8caee0e7.jpg,What is depicted on the cover?,Woman
71C9cdPH7TL,abo-images-small/images/small\8c/8caee0e7.jpg,Is there a butterfly?,Yes
71C9cdPH7TL,abo-images-small/images/small\8c/8caee0e7.jpg,What is the woman holding?,Flowers
71C9cdPH7TL,abo-images-small/images/small\8c/8caee0e7.jpg,How many hearts are visible?,Several
81JIHOuY4SL,abo-images-small/images/small\24/24291d8b.jpg,Is there a camera?,Yes
81JIHOuY4SL,abo-images-small/images/small\24/24291d8b.jpg,What is the color?,Brown
81JIHOuY4SL,abo-images-small/images/small\24/24291d8b.jpg,Are there leaves?,Yes
81JIHOuY4SL,abo-images-small/images/small\24/24291d8b.jpg,Is the cover shiny?,Somewhat
81JIHOuY4SL,abo-images-small/images/small\24/24291d8b.jpg,What shape is the object?,Rectangular
81VVJxVrKCL,abo-images-small/images/small\64/6439bfe5.jpg,Is there a camera?,Yes
81VVJxVrKCL,abo-images-small/images/small\64/6439bfe5.jpg,Is the pattern colorful?,No
81VVJxVrKCL,abo-images-small/images/small\64/6439bfe5.jpg,Is the pattern floral?,No
81VVJxVrKCL,abo-images-small/images/small\64/6439bfe5.jpg,What is the background color?,Black
81VVJxVrKCL,abo-images-small/images/small\64/6439bfe5.jpg,Is there a button?,Yes
71XlD9+hedL,abo-images-small/images/small\8d/8d150e83.jpg,Is the background pink?,Yes
71XlD9+hedL,abo-images-small/images/small\8d/8d150e83.jpg,Are there leopard prints?,Yes
71XlD9+hedL,abo-images-small/images/small\8d/8d150e83.jpg,Is there an opening for camera?,Yes
71XlD9+hedL,abo-images-small/images/small\8d/8d150e83.jpg,Is the image rectangular?,Yes
71XlD9+hedL,abo-images-small/images/small\8d/8d150e83.jpg,Is there a brand name?,Chanel
81+KSGtHStL,abo-images-small/images/small\77/772899ee.jpg,What shape is the toe?,Round
81+KSGtHStL,abo-images-small/images/small\77/772899ee.jpg,What color is the shoe?,Blue
81+KSGtHStL,abo-images-small/images/small\77/772899ee.jpg,What type of closure?,Slip-on
81+KSGtHStL,abo-images-small/images/small\77/772899ee.jpg,What color is the sole?,White
81+KSGtHStL,abo-images-small/images/small\77/772899ee.jpg,Is there visible laces?,No
71NC2a1vVQL,abo-images-small/images/small\f9/f9ada48e.jpg,What color is the whale?,Orange
71NC2a1vVQL,abo-images-small/images/small\f9/f9ada48e.jpg,How many structures are atop the whale?,Two
71NC2a1vVQL,abo-images-small/images/small\f9/f9ada48e.jpg,Is there a lens on the phone?,Yes
71NC2a1vVQL,abo-images-small/images/small\f9/f9ada48e.jpg,What color are the waves?,Blue
71NC2a1vVQL,abo-images-small/images/small\f9/f9ada48e.jpg,What shape is the phone?,Rectangular
71u2gn4Px1L,abo-images-small/images/small\08/0849c57f.jpg,Is there a camera?,Yes
71u2gn4Px1L,abo-images-small/images/small\08/0849c57f.jpg,What shape is the phone?,Rectangle
71u2gn4Px1L,abo-images-small/images/small\08/0849c57f.jpg,Are there multiple colors?,Yes
71u2gn4Px1L,abo-images-small/images/small\08/0849c57f.jpg,Is the pattern swirled?,Yes
71u2gn4Px1L,abo-images-small/images/small\08/0849c57f.jpg,Is the device portrait?,Yes
818kHXlS2cL,abo-images-small/images/small\4a/4a988902.jpg,Is the shoe laced?,No
818kHXlS2cL,abo-images-small/images/small\4a/4a988902.jpg,What color is the sole?,White
818kHXlS2cL,abo-images-small/images/small\4a/4a988902.jpg,Is there a logo visible?,Yes
818kHXlS2cL,abo-images-small/images/small\4a/4a988902.jpg,What shape is the toe?,Round
818kHXlS2cL,abo-images-small/images/small\4a/4a988902.jpg,What color is the shoe?,Red
71MCRZYHKVL,abo-images-small/images/small\a5/a5d4aba0.jpg,Is there an opening?,Yes
71MCRZYHKVL,abo-images-small/images/small\a5/a5d4aba0.jpg,What color is predominant?,Blue
71MCRZYHKVL,abo-images-small/images/small\a5/a5d4aba0.jpg,What shape are the corners?,Rounded
71MCRZYHKVL,abo-images-small/images/small\a5/a5d4aba0.jpg,Is the pattern symmetrical?,Yes
71MCRZYHKVL,abo-images-small/images/small\a5/a5d4aba0.jpg,Are there any circles?,Several
71QdNckoAJL,abo-images-small/images/small\75/750631bd.jpg,What is the background color?,Yellow
71QdNckoAJL,abo-images-small/images/small\75/750631bd.jpg,How many shoes are pictured?,Two
71QdNckoAJL,abo-images-small/images/small\75/750631bd.jpg,What color are the shoes?,Black
71QdNckoAJL,abo-images-small/images/small\75/750631bd.jpg,Are the shoes laced?,Yes
71QdNckoAJL,abo-images-small/images/small\75/750631bd.jpg,Is the case rectangular?,Yes
71PcsWcmOTL,abo-images-small/images/small\fd/fde1602f.jpg,Is there a bovine?,Yes
71PcsWcmOTL,abo-images-small/images/small\fd/fde1602f.jpg,What color is the button?,Red
71PcsWcmOTL,abo-images-small/images/small\fd/fde1602f.jpg,Are there faces?,Yes
71PcsWcmOTL,abo-images-small/images/small\fd/fde1602f.jpg,How many cameras?,Two
71PcsWcmOTL,abo-images-small/images/small\fd/fde1602f.jpg,Is there green?,Yes
71c65lBCGxL,abo-images-small/images/small\41/410db4fb.jpg,Is there a camera?,Yes
71c65lBCGxL,abo-images-small/images/small\41/410db4fb.jpg,What color is the design?,White
71c65lBCGxL,abo-images-small/images/small\41/410db4fb.jpg,Is the case symmetrical?,Yes
71c65lBCGxL,abo-images-small/images/small\41/410db4fb.jpg,What is the case's background color?,Black
71c65lBCGxL,abo-images-small/images/small\41/410db4fb.jpg,Is there a pattern?,Yes
61+eOYDXT8L,abo-images-small/images/small\38/38331a67.jpg,How many eyes?,One
61+eOYDXT8L,abo-images-small/images/small\38/38331a67.jpg,Are lips colored?,Yes
61+eOYDXT8L,abo-images-small/images/small\38/38331a67.jpg,Is pattern striped?,Yes
61+eOYDXT8L,abo-images-small/images/small\38/38331a67.jpg,Does the image contain green?,Yes
61+eOYDXT8L,abo-images-small/images/small\38/38331a67.jpg,Is the image vertical?,Yes
91KkHQHRRIL,abo-images-small/images/small\0e/0e0a67d9.jpg,What shape are the drawer pulls?,Round
91KkHQHRRIL,abo-images-small/images/small\0e/0e0a67d9.jpg,How many drawers are visible?,Six
91KkHQHRRIL,abo-images-small/images/small\0e/0e0a67d9.jpg,What color are the dresser's legs?,Black
91KkHQHRRIL,abo-images-small/images/small\0e/0e0a67d9.jpg,Is the dresser assembled?,Yes
91KkHQHRRIL,abo-images-small/images/small\0e/0e0a67d9.jpg,Is the top darker?,Yes
71URyoeQoLL,abo-images-small/images/small\cb/cbcd2e70.jpg,How many flowers are present?,Two
71URyoeQoLL,abo-images-small/images/small\cb/cbcd2e70.jpg,What color is the background?,Black
71URyoeQoLL,abo-images-small/images/small\cb/cbcd2e70.jpg,Is there a camera?,Yes
71URyoeQoLL,abo-images-small/images/small\cb/cbcd2e70.jpg,What shape are the flowers?,Butterfly
71URyoeQoLL,abo-images-small/images/small\cb/cbcd2e70.jpg,What is the dominant color?,Pink
71dgtxhu4uL,abo-images-small/images/small\64/6452db5f.jpg,What object is pictured?,Case
71dgtxhu4uL,abo-images-small/images/small\64/6452db5f.jpg,What time is depicted?,Night
71dgtxhu4uL,abo-images-small/images/small\64/6452db5f.jpg,Is there a mountain?,Yes
71dgtxhu4uL,abo-images-small/images/small\64/6452db5f.jpg,What kind of surface is underneath?,Wood
71dgtxhu4uL,abo-images-small/images/small\64/6452db5f.jpg,What is on left?,Plants
712+pyd3gvL,abo-images-small/images/small\75/7553f87d.jpg,What animal is pictured?,Giraffe
712+pyd3gvL,abo-images-small/images/small\75/7553f87d.jpg,What fruit is shown?,Apple
712+pyd3gvL,abo-images-small/images/small\75/7553f87d.jpg,Is there a camera?,Yes
712+pyd3gvL,abo-images-small/images/small\75/7553f87d.jpg,What time is depicted?,Sunset
712+pyd3gvL,abo-images-small/images/small\75/7553f87d.jpg,How many trees are visible?,One
71FtxuxZWQL,abo-images-small/images/small\e5/e50d615f.jpg,What color is primarily on the cover?,Blue
71FtxuxZWQL,abo-images-small/images/small\e5/e50d615f.jpg,What shape is the central red design?,Oval
71FtxuxZWQL,abo-images-small/images/small\e5/e50d615f.jpg,Is there a camera cutout?,Yes
71FtxuxZWQL,abo-images-small/images/small\e5/e50d615f.jpg,What orientation is the cover?,Vertical
71FtxuxZWQL,abo-images-small/images/small\e5/e50d615f.jpg,What pattern is on the cover?,Abstract
71Lf+oBF4RL,abo-images-small/images/small\76/76776f2f.jpg,What color is the flower?,Purple
71Lf+oBF4RL,abo-images-small/images/small\76/76776f2f.jpg,Is there a camera?,Yes
71Lf+oBF4RL,abo-images-small/images/small\76/76776f2f.jpg,Are there any leaves?,Yes
71Lf+oBF4RL,abo-images-small/images/small\76/76776f2f.jpg,Is this a phone?,Yes
71Lf+oBF4RL,abo-images-small/images/small\76/76776f2f.jpg,What shape is the camera?,Circle
71R1eDVHV8L,abo-images-small/images/small\6a/6a285128.jpg,What pattern is present?,Stripes
71R1eDVHV8L,abo-images-small/images/small\6a/6a285128.jpg,What color are some stripes?,Pink
71R1eDVHV8L,abo-images-small/images/small\6a/6a285128.jpg,What shape is this?,Rectangle
71R1eDVHV8L,abo-images-small/images/small\6a/6a285128.jpg,Is there a camera hole?,Yes
71R1eDVHV8L,abo-images-small/images/small\6a/6a285128.jpg,What color is glitter?,Gold
