image_id,full_image_path,question,answer
61neNBH4OrL,abo-images-small/images/small\f9/f9a339f6.jpg,"Is ""love"" above or below ""you""?",Above
61neNBH4OrL,abo-images-small/images/small\f9/f9a339f6.jpg,Is the leaf's color more yellow or orange?,Orange
61QRH-439XL,abo-images-small/images/small\5d/5d7af252.jpg,What color is the letter?,Gold
61QRH-439XL,abo-images-small/images/small\5d/5d7af252.jpg,How many camera lenses are visible?,Two
61QRH-439XL,abo-images-small/images/small\5d/5d7af252.jpg,Is the letter above or below the scrollwork?,Above
61QRH-439XL,abo-images-small/images/small\5d/5d7af252.jpg,Is more of the cover dark blue or light blue?,Dark
61QRH-439XL,abo-images-small/images/small\5d/5d7af252.jpg,"Which embellishment is larger, top or bottom?",Bottom
71ZLwk2SX8L,abo-images-small/images/small\d6/d61cd578.jpg,What is the phone case's background?,Black
71ZLwk2SX8L,abo-images-small/images/small\d6/d61cd578.jpg,How many pink circles are present?,Forty
71ZLwk2SX8L,abo-images-small/images/small\d6/d61cd578.jpg,Which circles intersect with lines?,Alternate
71ZLwk2SX8L,abo-images-small/images/small\d6/d61cd578.jpg,Which direction is the case oriented?,Vertical
71ZLwk2SX8L,abo-images-small/images/small\d6/d61cd578.jpg,What is the shape of the small pattern?,Heart
71pZOvOMJWL,abo-images-small/images/small\4e/4e4a754f.jpg,What color is visible on the phone's top?,Blue
71pZOvOMJWL,abo-images-small/images/small\4e/4e4a754f.jpg,How many camera lenses are visible at the top?,Three
71pZOvOMJWL,abo-images-small/images/small\4e/4e4a754f.jpg,Is the cross's vertical bar wider than the horizontal?,No
71pZOvOMJWL,abo-images-small/images/small\4e/4e4a754f.jpg,Is the cross to the left of center?,Right
71pZOvOMJWL,abo-images-small/images/small\4e/4e4a754f.jpg,What shape predominates the image's subject?,Cross
71ORnyR-T0L,abo-images-small/images/small\fe/fe012aca.jpg,What color is the chassis?,Brown
71ORnyR-T0L,abo-images-small/images/small\fe/fe012aca.jpg,How many hairpin legs are visible?,Three
71ORnyR-T0L,abo-images-small/images/small\fe/fe012aca.jpg,Are the dividers darker or lighter than the chassis?,Lighter
71ORnyR-T0L,abo-images-small/images/small\fe/fe012aca.jpg,Is the taller cubby above or below the shorter cubbies?,Above
71ORnyR-T0L,abo-images-small/images/small\fe/fe012aca.jpg,What shape is the largest cubby?,Rectangular
712+OetyuCL,abo-images-small/images/small\0c/0cf91fd4.jpg,What color is the background?,Black
712+OetyuCL,abo-images-small/images/small\0c/0cf91fd4.jpg,How many moons are visible?,Two
712+OetyuCL,abo-images-small/images/small\0c/0cf91fd4.jpg,Is there a shooting star present?,Yes
712+OetyuCL,abo-images-small/images/small\0c/0cf91fd4.jpg,What shape is the camera cutout?,Oval
712+OetyuCL,abo-images-small/images/small\0c/0cf91fd4.jpg,Are all planets identically shaped?,No
71ddo963x7L,abo-images-small/images/small\d4/d4d574c8.jpg,How many hearts appear?,Two
71ddo963x7L,abo-images-small/images/small\d4/d4d574c8.jpg,What color is the lower heart?,Red
71ddo963x7L,abo-images-small/images/small\d4/d4d574c8.jpg,Which heart is higher?,Knitted
71ddo963x7L,abo-images-small/images/small\d4/d4d574c8.jpg,What pattern is the bow?,Checkered
71ddo963x7L,abo-images-small/images/small\d4/d4d574c8.jpg,How many lenses are visible?,Four
71BylQ3YdRL,abo-images-small/images/small\03/03973deb.jpg,What color is background?,Black
71BylQ3YdRL,abo-images-small/images/small\03/03973deb.jpg,How many circles exist?,Three
71BylQ3YdRL,abo-images-small/images/small\03/03973deb.jpg,Is camera rectangular?,No
71BylQ3YdRL,abo-images-small/images/small\03/03973deb.jpg,What occupies more surface area?,Background
71BylQ3YdRL,abo-images-small/images/small\03/03973deb.jpg,What is function of rectangular shape?,Camera
61aLHr9o3qL,abo-images-small/images/small\0c/0c88431c.jpg,What color surrounds the roses?,Red
61aLHr9o3qL,abo-images-small/images/small\0c/0c88431c.jpg,How many roses are visible?,Two
61aLHr9o3qL,abo-images-small/images/small\0c/0c88431c.jpg,Is the camera cutout above or below the roses?,Above
61aLHr9o3qL,abo-images-small/images/small\0c/0c88431c.jpg,Which rose is larger?,Top
61aLHr9o3qL,abo-images-small/images/small\0c/0c88431c.jpg,Where are the roses positioned?,Center
812XafQ1b4L,abo-images-small/images/small\70/70734a2f.jpg,What color is the background?,Red
812XafQ1b4L,abo-images-small/images/small\70/70734a2f.jpg,How many camera lenses are visible?,Two
812XafQ1b4L,abo-images-small/images/small\70/70734a2f.jpg,"Is the crown above or below ""Queen""?",Above
812XafQ1b4L,abo-images-small/images/small\70/70734a2f.jpg,Are the bright spots evenly distributed?,No
812XafQ1b4L,abo-images-small/images/small\70/70734a2f.jpg,"Is the word ""Queen"" in all caps?",No
71Trkv1D-jL,abo-images-small/images/small\f2/f2e691e8.jpg,How many lights are visible?,Three
71Trkv1D-jL,abo-images-small/images/small\f2/f2e691e8.jpg,What color is the highest light?,Orange
71Trkv1D-jL,abo-images-small/images/small\f2/f2e691e8.jpg,Is water visible?,Yes
71Trkv1D-jL,abo-images-small/images/small\f2/f2e691e8.jpg,Is the camera lens towards the left or right?,Left
71Trkv1D-jL,abo-images-small/images/small\f2/f2e691e8.jpg,What is the prominent plant?,Tree
616+dQJRLjL,abo-images-small/images/small\e1/e1fbcc22.jpg,What color is the phone case?,Pink
616+dQJRLjL,abo-images-small/images/small\e1/e1fbcc22.jpg,How many circles are visible on the case?,Two
616+dQJRLjL,abo-images-small/images/small\e1/e1fbcc22.jpg,What is the girl wearing?,Dress
616+dQJRLjL,abo-images-small/images/small\e1/e1fbcc22.jpg,Is the girl located at the top or bottom?,Bottom
616+dQJRLjL,abo-images-small/images/small\e1/e1fbcc22.jpg,Is the camera closer to the top or the girl?,Top
71c3NUycvVL,abo-images-small/images/small\e2/e26c879f.jpg,What color is the phone's camera?,Pink
71c3NUycvVL,abo-images-small/images/small\e2/e26c879f.jpg,How many words appear on the case?,One
71c3NUycvVL,abo-images-small/images/small\e2/e26c879f.jpg,Are the trees below or above the writing?,Below
71c3NUycvVL,abo-images-small/images/small\e2/e26c879f.jpg,Is the background color lighter at top or bottom?,Top
71c3NUycvVL,abo-images-small/images/small\e2/e26c879f.jpg,Is more area covered by trees or fog?,Trees
712YNpoLBTL,abo-images-small/images/small\49/49f68b30.jpg,What color is the cover?,Yellow
712YNpoLBTL,abo-images-small/images/small\49/49f68b30.jpg,How many camera lenses are visible?,Three
712YNpoLBTL,abo-images-small/images/small\49/49f68b30.jpg,What is the dominant shape?,Semicircle
712YNpoLBTL,abo-images-small/images/small\49/49f68b30.jpg,Is the camera at the top or bottom?,Top
712YNpoLBTL,abo-images-small/images/small\49/49f68b30.jpg,Are semicircles' orientations identical?,No
61HFLCEy9XL,abo-images-small/images/small\72/7256819a.jpg,What color is the letter?,Gold
61HFLCEy9XL,abo-images-small/images/small\72/7256819a.jpg,How many cameras are visible?,Three
61HFLCEy9XL,abo-images-small/images/small\72/7256819a.jpg,Is the floral design on the left?,Yes
61HFLCEy9XL,abo-images-small/images/small\72/7256819a.jpg,What geometric shape is the larger floral design made from?,Circle
61HFLCEy9XL,abo-images-small/images/small\72/7256819a.jpg,Which camera is closest to the floral design?,Top
81tcAHjhxcL,abo-images-small/images/small\2f/2ff4f22e.jpg,What main color is on the right?,Red
81tcAHjhxcL,abo-images-small/images/small\2f/2ff4f22e.jpg,How many holes are visible?,Two
81tcAHjhxcL,abo-images-small/images/small\2f/2ff4f22e.jpg,Does green touch the left edge?,Yes
81tcAHjhxcL,abo-images-small/images/small\2f/2ff4f22e.jpg,Is the phone cover taller than wide?,Yes
81tcAHjhxcL,abo-images-small/images/small\2f/2ff4f22e.jpg,Which color is least prevalent?,Yellow
81WlKbGS+BL,abo-images-small/images/small\bc/bccaec44.jpg,What color is most prevalent?,Gray
81WlKbGS+BL,abo-images-small/images/small\bc/bccaec44.jpg,How many horizontal planks appear?,Three
81WlKbGS+BL,abo-images-small/images/small\bc/bccaec44.jpg,Is the camera lens position centered?,Upper
81WlKbGS+BL,abo-images-small/images/small\bc/bccaec44.jpg,Is the lower plank wider?,Wider
81WlKbGS+BL,abo-images-small/images/small\bc/bccaec44.jpg,What orientation is predominantly vertical?,Grain
718vkGBdWiL,abo-images-small/images/small\6c/6c37d84b.jpg,How many camera lenses are visible?,Two
718vkGBdWiL,abo-images-small/images/small\6c/6c37d84b.jpg,What color is the circular opening?,Blue
718vkGBdWiL,abo-images-small/images/small\6c/6c37d84b.jpg,"Does the text ""Daddy's girl"" appear?",Yes
718vkGBdWiL,abo-images-small/images/small\6c/6c37d84b.jpg,"Which text is visually larger: ""Daddy's girl"" or ""Mommy's World""?",Daddy's
718vkGBdWiL,abo-images-small/images/small\6c/6c37d84b.jpg,Is the camera module towards the top or bottom?,Top
71Jn1rDlPHL,abo-images-small/images/small\ef/efb51139.jpg,What color dominates?,Red
71Jn1rDlPHL,abo-images-small/images/small\ef/efb51139.jpg,How many camera holes?,Two
71Jn1rDlPHL,abo-images-small/images/small\ef/efb51139.jpg,Is blue beneath red?,Yes
71Jn1rDlPHL,abo-images-small/images/small\ef/efb51139.jpg,Is the design smooth?,No
71Jn1rDlPHL,abo-images-small/images/small\ef/efb51139.jpg,What is most prominent?,Red
71YtzpkCPHL,abo-images-small/images/small\26/268ae818.jpg,What is the dominant color?,Red
71YtzpkCPHL,abo-images-small/images/small\26/268ae818.jpg,Does the cover have camera cutout?,Yes
71YtzpkCPHL,abo-images-small/images/small\26/268ae818.jpg,Is the top color cooler than bottom?,Yes
71YtzpkCPHL,abo-images-small/images/small\26/268ae818.jpg,How many distinct color bands exist?,Three
71YtzpkCPHL,abo-images-small/images/small\26/268ae818.jpg,What shape primarily forms the middle band?,Rectangle
61Tn0T75PaL,abo-images-small/images/small\70/70c6513c.jpg,What color is the controller?,Black
61Tn0T75PaL,abo-images-small/images/small\70/70c6513c.jpg,How many circular buttons are visible?,Twelve
61Tn0T75PaL,abo-images-small/images/small\70/70c6513c.jpg,Is the controller above or below the phone?,Below
61Tn0T75PaL,abo-images-small/images/small\70/70c6513c.jpg,Is the camera lens square or circular?,Square
61Tn0T75PaL,abo-images-small/images/small\70/70c6513c.jpg,Does the controller appear 3D or flat?,ThreeD
61XRCSdRCIL,abo-images-small/images/small\eb/ebc3778e.jpg,What color is the cover?,Black
61XRCSdRCIL,abo-images-small/images/small\eb/ebc3778e.jpg,How many circles present?,Two
61XRCSdRCIL,abo-images-small/images/small\eb/ebc3778e.jpg,Is the pattern centered?,No
61XRCSdRCIL,abo-images-small/images/small\eb/ebc3778e.jpg,Is design overlapping camera?,No
61XRCSdRCIL,abo-images-small/images/small\eb/ebc3778e.jpg,What object does pattern depict?,Woman
61oCAarDCFL,abo-images-small/images/small\45/452d3c92.jpg,What letter appears?,N
61oCAarDCFL,abo-images-small/images/small\45/452d3c92.jpg,What color is the letter?,Gold
61oCAarDCFL,abo-images-small/images/small\45/452d3c92.jpg,Is the camera lens vertical?,Yes
61oCAarDCFL,abo-images-small/images/small\45/452d3c92.jpg,Where is the filigree design relative to the lens?,Left
61oCAarDCFL,abo-images-small/images/small\45/452d3c92.jpg,"Which is visually larger, the letter or the lower filigree section?",Filigree
51H8nFpKXcL,abo-images-small/images/small\5f/5f936616.jpg,What color is the shoe?,Red
51H8nFpKXcL,abo-images-small/images/small\5f/5f936616.jpg,Is the toe pointed?,Yes
51H8nFpKXcL,abo-images-small/images/small\5f/5f936616.jpg,How many bows are present?,One
51H8nFpKXcL,abo-images-small/images/small\5f/5f936616.jpg,Where is the heel located?,Back
51H8nFpKXcL,abo-images-small/images/small\5f/5f936616.jpg,Is the shoe predominantly symmetrical?,No
818f1rYNIZL,abo-images-small/images/small\4d/4ddf269a.jpg,What is the dominant color?,Pink
818f1rYNIZL,abo-images-small/images/small\4d/4ddf269a.jpg,How many circular openings are visible?,One
818f1rYNIZL,abo-images-small/images/small\4d/4ddf269a.jpg,Is the camera lens positioned centrally?,No
818f1rYNIZL,abo-images-small/images/small\4d/4ddf269a.jpg,Which area shows the most texture?,Center
818f1rYNIZL,abo-images-small/images/small\4d/4ddf269a.jpg,Which end appears thicker?,Top
71Z7nv1rIGL,abo-images-small/images/small\54/5419e57b.jpg,What color is most of the case?,Black
71Z7nv1rIGL,abo-images-small/images/small\54/5419e57b.jpg,How many words are on the case?,Two
71Z7nv1rIGL,abo-images-small/images/small\54/5419e57b.jpg,Is the camera lens hole round or square?,Round
71Z7nv1rIGL,abo-images-small/images/small\54/5419e57b.jpg,"Is ""Girl"" above or below ""BOSS""?",Above
71Z7nv1rIGL,abo-images-small/images/small\54/5419e57b.jpg,What word's letters are larger?,Girl
71YDxCUgf4L,abo-images-small/images/small\fa/fab41b81.jpg,What is the predominant color?,Blue
71YDxCUgf4L,abo-images-small/images/small\fa/fab41b81.jpg,How many circular cutouts are visible?,Two
71YDxCUgf4L,abo-images-small/images/small\fa/fab41b81.jpg,Is the peacock feather design centrally located?,Yes
71YDxCUgf4L,abo-images-small/images/small\fa/fab41b81.jpg,Is the lens cutout closer to the left or right edge?,Left
71YDxCUgf4L,abo-images-small/images/small\fa/fab41b81.jpg,Is the primary color dark or light?,Dark
719t7ABKCGL,abo-images-small/images/small\58/58ce1aee.jpg,What color is the case?,Black
719t7ABKCGL,abo-images-small/images/small\58/58ce1aee.jpg,How many skulls are visible?,Two
719t7ABKCGL,abo-images-small/images/small\58/58ce1aee.jpg,Is the finger pointing up or down?,Up
719t7ABKCGL,abo-images-small/images/small\58/58ce1aee.jpg,Is the hand holding the flowers from below or above?,Below
719t7ABKCGL,abo-images-small/images/small\58/58ce1aee.jpg,What shape is the cut out?,Apple
71B4xOyE20L,abo-images-small/images/small\67/67502356.jpg,What is the cover's color?,Black
71B4xOyE20L,abo-images-small/images/small\67/67502356.jpg,How many cups are depicted?,Three
71B4xOyE20L,abo-images-small/images/small\67/67502356.jpg,Is the spout on the left?,Right
71B4xOyE20L,abo-images-small/images/small\67/67502356.jpg,"Which is taller, cups or pot?",Pot
71B4xOyE20L,abo-images-small/images/small\67/67502356.jpg,Is there any flower at the spout's base?,Yes
817CRd6eF0L,abo-images-small/images/small\e5/e5c85050.jpg,What letter is visible?,X
817CRd6eF0L,abo-images-small/images/small\e5/e5c85050.jpg,What color are the metallic details?,Silver
817CRd6eF0L,abo-images-small/images/small\e5/e5c85050.jpg,How many metallic details are there?,Six
817CRd6eF0L,abo-images-small/images/small\e5/e5c85050.jpg,Is the camera lens above or below the design?,Above
817CRd6eF0L,abo-images-small/images/small\e5/e5c85050.jpg,What overall shape is the design?,Rectangle
81liFoJqXSL,abo-images-small/images/small\0e/0ea35f88.jpg,What color is prominent?,Gray
81liFoJqXSL,abo-images-small/images/small\0e/0ea35f88.jpg,Is button present?,Yes
81liFoJqXSL,abo-images-small/images/small\0e/0ea35f88.jpg,How many white rectangles?,One
81liFoJqXSL,abo-images-small/images/small\0e/0ea35f88.jpg,Is black closer or farther?,Closer
81liFoJqXSL,abo-images-small/images/small\0e/0ea35f88.jpg,What geometric pattern?,Lines
715cUE4DX+L,abo-images-small/images/small\bd/bdab75dc.jpg,What color is the phone case?,Pink
715cUE4DX+L,abo-images-small/images/small\bd/bdab75dc.jpg,How many wheels are visible?,Two
715cUE4DX+L,abo-images-small/images/small\bd/bdab75dc.jpg,Is the car pointing upward?,No
715cUE4DX+L,abo-images-small/images/small\bd/bdab75dc.jpg,What is the most prominent geometric shape?,Circle
715cUE4DX+L,abo-images-small/images/small\bd/bdab75dc.jpg,Where is the bow located?,Behind
811Y4wCRCkL,abo-images-small/images/small\cc/cc71f7a1.jpg,What background color appears near the camera?,Beige
811Y4wCRCkL,abo-images-small/images/small\cc/cc71f7a1.jpg,How many circular indentations are near the top camera?,Two
811Y4wCRCkL,abo-images-small/images/small\cc/cc71f7a1.jpg,Is the object's design symmetrical?,No
811Y4wCRCkL,abo-images-small/images/small\cc/cc71f7a1.jpg,Where does the dark splash extend furthest?,Bottom
811Y4wCRCkL,abo-images-small/images/small\cc/cc71f7a1.jpg,What is the most prominent color overall?,Blue
61n1X7Cp3QL,abo-images-small/images/small\32/32800bc1.jpg,What color is the shoe?,Beige
61n1X7Cp3QL,abo-images-small/images/small\32/32800bc1.jpg,What color is the sole?,White
61n1X7Cp3QL,abo-images-small/images/small\32/32800bc1.jpg,Are there visible perforations?,Yes
61n1X7Cp3QL,abo-images-small/images/small\32/32800bc1.jpg,Is the toe pointing left?,Yes
61n1X7Cp3QL,abo-images-small/images/small\32/32800bc1.jpg,What is on the top of the shoe?,Sparkles
61v-Id6gYuL,abo-images-small/images/small\81/810ebc6d.jpg,What is the background color?,Yellow
61v-Id6gYuL,abo-images-small/images/small\81/810ebc6d.jpg,How many camera lenses are visible?,Three
61v-Id6gYuL,abo-images-small/images/small\81/810ebc6d.jpg,Is the text centered?,Yes
61v-Id6gYuL,abo-images-small/images/small\81/810ebc6d.jpg,Is the beard above or below the glasses?,Below
61v-Id6gYuL,abo-images-small/images/small\81/810ebc6d.jpg,What part is darkest?,Beard
61haHoGSVTL,abo-images-small/images/small\69/691af59c.jpg,What color is the phone case?,Black
61haHoGSVTL,abo-images-small/images/small\69/691af59c.jpg,How many camera lenses are visible?,Two
61haHoGSVTL,abo-images-small/images/small\69/691af59c.jpg,What text is on the cover?,MEOW
61haHoGSVTL,abo-images-small/images/small\69/691af59c.jpg,Where is the heart located?,Center
61haHoGSVTL,abo-images-small/images/small\69/691af59c.jpg,What is above the printed design?,Camera
81c9czZinGL,abo-images-small/images/small\c9/c9b1e5e1.jpg,What color is the background?,Black
81c9czZinGL,abo-images-small/images/small\c9/c9b1e5e1.jpg,How many circles are visible?,Two
81c9czZinGL,abo-images-small/images/small\c9/c9b1e5e1.jpg,Is the pattern symmetrical?,Yes
81c9czZinGL,abo-images-small/images/small\c9/c9b1e5e1.jpg,Does the pattern touch the phone's edge?,Yes
81c9czZinGL,abo-images-small/images/small\c9/c9b1e5e1.jpg,What is the most common shape?,Swirl
81W0MRskS5L,abo-images-small/images/small\16/163c9691.jpg,What color is most prominent?,Pink
81W0MRskS5L,abo-images-small/images/small\16/163c9691.jpg,Is the camera hole round?,Yes
81W0MRskS5L,abo-images-small/images/small\16/163c9691.jpg,What is the orientation?,Vertical
81W0MRskS5L,abo-images-small/images/small\16/163c9691.jpg,Is blue above white?,Yes
81W0MRskS5L,abo-images-small/images/small\16/163c9691.jpg,Are there stripes?,Yes
71+bcDJ67aL,abo-images-small/images/small\11/1165d06f.jpg,What color is the tree?,Black
71+bcDJ67aL,abo-images-small/images/small\11/1165d06f.jpg,How many camera lenses are visible?,Two
71+bcDJ67aL,abo-images-small/images/small\11/1165d06f.jpg,Where is the tree positioned?,Center
71+bcDJ67aL,abo-images-small/images/small\11/1165d06f.jpg,What is above the tree?,White
71+bcDJ67aL,abo-images-small/images/small\11/1165d06f.jpg,Which direction do most branches point?,Upward
714blZ2MwOL,abo-images-small/images/small\d2/d27880da.jpg,What color is the straw?,Yellow
714blZ2MwOL,abo-images-small/images/small\d2/d27880da.jpg,How many mint leaves are present?,Two
714blZ2MwOL,abo-images-small/images/small\d2/d27880da.jpg,Is the straw straight or bent?,Straight
714blZ2MwOL,abo-images-small/images/small\d2/d27880da.jpg,"Which occupies more space, mint or lemon?",Lemon
714blZ2MwOL,abo-images-small/images/small\d2/d27880da.jpg,What shape is the container?,Bottle
719t+KITKrL,abo-images-small/images/small\40/402f4f6a.jpg,What color is the phone's backing?,Black
719t+KITKrL,abo-images-small/images/small\40/402f4f6a.jpg,How many roses are visible?,Eight
719t+KITKrL,abo-images-small/images/small\40/402f4f6a.jpg,What shape is the camera?,Circle
719t+KITKrL,abo-images-small/images/small\40/402f4f6a.jpg,Are the roses higher or lower on the phone?,Lower
719t+KITKrL,abo-images-small/images/small\40/402f4f6a.jpg,Which rose is most prominent?,Center
71vnGoLzTAL,abo-images-small/images/small\a6/a640ee4f.jpg,What color are phone edges?,Black
71vnGoLzTAL,abo-images-small/images/small\a6/a640ee4f.jpg,How many silver rivets are present?,Four
71vnGoLzTAL,abo-images-small/images/small\a6/a640ee4f.jpg,What letter is displayed?,O
71vnGoLzTAL,abo-images-small/images/small\a6/a640ee4f.jpg,Is the circle gold or silver?,Gold
71vnGoLzTAL,abo-images-small/images/small\a6/a640ee4f.jpg,Where is the camera located?,Top
71s2wrrYJkL,abo-images-small/images/small\da/da1695b2.jpg,What color dominates the bottom?,Yellow
71s2wrrYJkL,abo-images-small/images/small\da/da1695b2.jpg,How many circular holes are visible?,Three
71s2wrrYJkL,abo-images-small/images/small\da/da1695b2.jpg,"Which section is larger, blue or yellow?",Yellow
71s2wrrYJkL,abo-images-small/images/small\da/da1695b2.jpg,Is the camera lens closer to the blue or yellow section?,Blue
71s2wrrYJkL,abo-images-small/images/small\da/da1695b2.jpg,Does the white section exhibit symmetry?,Yes
81eCI5TMSAL,abo-images-small/images/small\8d/8da1a34f.jpg,What is the cover's background color?,Pink
81eCI5TMSAL,abo-images-small/images/small\8d/8da1a34f.jpg,How many camera lenses are visible?,Two
81eCI5TMSAL,abo-images-small/images/small\8d/8da1a34f.jpg,What shape is the central figure in?,Circle
81eCI5TMSAL,abo-images-small/images/small\8d/8da1a34f.jpg,Is the top section more pink or black?,Black
81eCI5TMSAL,abo-images-small/images/small\8d/8da1a34f.jpg,Is the bow larger than the eyes?,Yes
71EgaQTDLIL,abo-images-small/images/small\b3/b393324c.jpg,What letter is centered?,A
71EgaQTDLIL,abo-images-small/images/small\b3/b393324c.jpg,How many camera lenses appear?,Three
71EgaQTDLIL,abo-images-small/images/small\b3/b393324c.jpg,What color is surrounding letter?,Blue
71EgaQTDLIL,abo-images-small/images/small\b3/b393324c.jpg,Where are cutouts located?,Edges
71EgaQTDLIL,abo-images-small/images/small\b3/b393324c.jpg,Is design rectangular or circular?,Rectangular
71sh6ly45aL,abo-images-small/images/small\ae/ae0809a7.jpg,What color is the background?,Blue
71sh6ly45aL,abo-images-small/images/small\ae/ae0809a7.jpg,How many figures are visible?,Two
71sh6ly45aL,abo-images-small/images/small\ae/ae0809a7.jpg,Is the clock tower on the left or right?,Left
71sh6ly45aL,abo-images-small/images/small\ae/ae0809a7.jpg,Is the balloon above or below the streetlight?,Above
71sh6ly45aL,abo-images-small/images/small\ae/ae0809a7.jpg,"Which tower is taller, the clock tower or the streetlight?",Clocktower
71tVuWsVlEL,abo-images-small/images/small\b9/b92be9b0.jpg,What color is the phone case?,Blue
71tVuWsVlEL,abo-images-small/images/small\b9/b92be9b0.jpg,How many sprinkles are visible?,Several
71tVuWsVlEL,abo-images-small/images/small\b9/b92be9b0.jpg,Is the donut above or below the camera?,Below
71tVuWsVlEL,abo-images-small/images/small\b9/b92be9b0.jpg,What shape is the hole?,Round
71tVuWsVlEL,abo-images-small/images/small\b9/b92be9b0.jpg,Which object is most prominent?,Donut
71YMoBkZnCL,abo-images-small/images/small\7a/7a8efe62.jpg,What color dominates the case?,Blue
71YMoBkZnCL,abo-images-small/images/small\7a/7a8efe62.jpg,How many camera lenses are visible?,Three
71YMoBkZnCL,abo-images-small/images/small\7a/7a8efe62.jpg,Is the camera array centered?,No
71YMoBkZnCL,abo-images-small/images/small\7a/7a8efe62.jpg,What shape is the center cutout?,Circle
71YMoBkZnCL,abo-images-small/images/small\7a/7a8efe62.jpg,Is more of the phone case blue or white?,Blue
81zhrMAQGiL,abo-images-small/images/small\4d/4d5ae40b.jpg,What is shoe color?,Brown
81zhrMAQGiL,abo-images-small/images/small\4d/4d5ae40b.jpg,How many heels?,One
81zhrMAQGiL,abo-images-small/images/small\4d/4d5ae40b.jpg,Which direction does shoe point?,Left
81zhrMAQGiL,abo-images-small/images/small\4d/4d5ae40b.jpg,Is sole darker?,Yes
81zhrMAQGiL,abo-images-small/images/small\4d/4d5ae40b.jpg,"Which is shinier, toe or strap?",Toe
71w-N+h-tNL,abo-images-small/images/small\31/31beb1c5.jpg,What color is the background spiral?,Blue
71w-N+h-tNL,abo-images-small/images/small\31/31beb1c5.jpg,"How many striped ""towers"" are visible?",Three
71w-N+h-tNL,abo-images-small/images/small\31/31beb1c5.jpg,Is the red area above or below the blue area?,Above
71w-N+h-tNL,abo-images-small/images/small\31/31beb1c5.jpg,Do all towers have the same number of stripes?,No
71w-N+h-tNL,abo-images-small/images/small\31/31beb1c5.jpg,Which colored swirl is most prominent?,Blue
